config,neigh,comp,instance,run,lower,upper,midpoint
n2_HC,n2,HC,F0.15.0.ft20_05,13,1109.0,1251.0,1180.0
n2_HC,n2,HC,F0.15.0.ft20_05,14,1101.0,1245.0,1173.0
n2_HC,n2,HC,F0.15.0.ft20_05,15,1109.0,1251.0,1180.0
n2_HC,n2,HC,F0.15.0.ft20_05,16,1109.0,1251.0,1180.0
n2_HC,n2,HC,F0.15.0.ft20_05,17,1101.0,1245.0,1173.0
n2_HC,n2,HC,F0.15.0.ft20_05,18,1106.0,1250.0,1178.0
n2_HC,n2,HC,F0.15.0.ft20_05,19,1109.0,1251.0,1180.0
n2_HC,n2,HC,F0.15.0.ft20_05,20,1106.0,1250.0,1178.0
n2_HC,n2,HC,F0.15.0.ft20_05,21,1101.0,1245.0,1173.0
n2_HC,n2,HC,F0.15.0.ft20_05,22,1106.0,1250.0,1178.0
n2_HC,n2,HC,F0.15.0.ft20_05,23,1106.0,1250.0,1178.0
n2_HC,n2,HC,F0.15.0.ft20_05,24,1106.0,1250.0,1178.0
n2_HC,n2,HC,F0.15.0.ft20_05,25,1106.0,1250.0,1178.0
n2_HC,n2,HC,F0.15.0.ft20_05,26,1111.0,1253.0,1182.0
n2_HC,n2,HC,F0.15.0.ft20_05,27,1109.0,1251.0,1180.0
n2_HC,n2,HC,F0.15.0.ft20_05,28,1106.0,1250.0,1178.0
n2_HC,n2,HC,F0.15.0.ft20_05,29,1094.0,1238.0,1166.0
n2_HC,n2,HC,F0.15.0.ft20_05,30,1111.0,1253.0,1182.0
n2_HC,n2,HC,F0.15.0.la21_04,1,1006.0,1142.0,1074.0
n2_HC,n2,HC,F0.15.0.la21_04,2,999.0,1136.0,1067.5
n2_HC,n2,HC,F0.15.0.la21_04,3,1011.0,1142.0,1076.5
n2_HC,n2,HC,F0.15.0.la21_04,4,996.0,1122.0,1059.0
n2_HC,n2,HC,F0.15.0.la21_04,5,1002.0,1143.0,1072.5
n2_HC,n2,HC,F0.15.0.la21_04,6,997.0,1141.0,1069.0
n2_HC,n2,HC,F0.15.0.la21_04,7,996.0,1122.0,1059.0
n2_HC,n2,HC,F0.15.0.la21_04,8,980.0,1138.0,1059.0
n2_HC,n2,HC,F0.15.0.la21_04,9,999.0,1130.0,1064.5
n2_HC,n2,HC,F0.15.0.la21_04,10,1008.0,1149.0,1078.5
n2_HC,n2,HC,F0.15.0.la21_04,11,997.0,1141.0,1069.0
n2_HC,n2,HC,F0.15.0.la21_04,12,1024.0,1160.0,1092.0
n2_HC,n2,HC,F0.15.0.la21_04,13,1011.0,1132.0,1071.5
n2_HC,n2,HC,F0.15.0.la21_04,14,1021.0,1148.0,1084.5
n2_HC,n2,HC,F0.15.0.la21_04,15,1004.0,1130.0,1067.0
n2_HC,n2,HC,F0.15.0.la21_04,16,1016.0,1147.0,1081.5
n2_HC,n2,HC,F0.15.0.la21_04,17,1019.0,1140.0,1079.5
n2_HC,n2,HC,F0.15.0.la21_04,18,996.0,1122.0,1059.0
n2_HC,n2,HC,F0.15.0.la21_04,19,996.0,1122.0,1059.0
n2_HC,n2,HC,F0.15.0.la21_04,20,1014.0,1149.0,1081.5
n2_HC,n2,HC,F0.15.0.la21_04,21,1011.0,1142.0,1076.5
n2_HC,n2,HC,F0.15.0.la21_04,22,1011.0,1142.0,1076.5
n2_HC,n2,HC,F0.15.0.la21_04,23,997.0,1130.0,1063.5
n2_HC,n2,HC,F0.15.0.la21_04,24,1002.0,1143.0,1072.5
n2_HC,n2,HC,F0.15.0.la21_04,25,1004.0,1156.0,1080.0
n2_HC,n2,HC,F0.15.0.la21_04,26,1011.0,1132.0,1071.5
n2_HC,n2,HC,F0.15.0.la21_04,27,997.0,1141.0,1069.0
n2_HC,n2,HC,F0.15.0.la21_04,28,996.0,1122.0,1059.0
n2_HC,n2,HC,F0.15.0.la21_04,29,997.0,1141.0,1069.0
n2_HC,n2,HC,F0.15.0.la21_04,30,1011.0,1142.0,1076.5
n2_HC,n2,HC,F0.15.0.la24_03,1,876.0,1013.0,944.5
n2_HC,n2,HC,F0.15.0.la24_03,2,904.0,1032.0,968.0
n2_HC,n2,HC,F0.15.0.la24_03,3,878.0,1040.0,959.0
n2_HC,n2,HC,F0.15.0.la24_03,4,889.0,1015.0,952.0
n2_HC,n2,HC,F0.15.0.la24_03,5,876.0,1013.0,944.5
n2_HC,n2,HC,F0.15.0.la24_03,6,878.0,1013.0,945.5
n2_HC,n2,HC,F0.15.0.la24_03,7,879.0,1027.0,953.0
n2_HC,n2,HC,F0.15.0.la24_03,8,885.0,1019.0,952.0
n2_HC,n2,HC,F0.15.0.la24_03,9,889.0,1028.0,958.5
n2_HC,n2,HC,F0.15.0.la24_03,10,899.0,1013.0,956.0
n2_HC,n2,HC,F0.15.0.la24_03,11,894.0,1048.0,971.0
n2_HC,n2,HC,F0.15.0.la24_03,12,892.0,1042.0,967.0
n2_HC,n2,HC,F0.15.0.la24_03,13,876.0,1013.0,944.5
n2_HC,n2,HC,F0.15.0.la24_03,14,889.0,1015.0,952.0
n2_HC,n2,HC,F0.15.0.la24_03,15,888.0,1028.0,958.0
n2_HC,n2,HC,F0.15.0.la24_03,16,885.0,1014.0,949.5
n2_HC,n2,HC,F0.15.0.la24_03,17,878.0,1013.0,945.5
n2_HC,n2,HC,F0.15.0.la24_03,18,890.0,1030.0,960.0
n2_HC,n2,HC,F0.15.0.la24_03,19,880.0,1013.0,946.5
n2_HC,n2,HC,F0.15.0.la24_03,20,879.0,1035.0,957.0
n2_HC,n2,HC,F0.15.0.la24_03,21,900.0,1016.0,958.0
n2_HC,n2,HC,F0.15.0.la24_03,22,894.0,1048.0,971.0
n2_HC,n2,HC,F0.15.0.la24_03,23,910.0,1058.0,984.0
n2_HC,n2,HC,F0.15.0.la24_03,24,888.0,1028.0,958.0
n2_HC,n2,HC,F0.15.0.la24_03,25,899.0,1020.0,959.5
n2_HC,n2,HC,F0.15.0.la24_03,26,876.0,1013.0,944.5
n2_HC,n2,HC,F0.15.0.la24_03,27,876.0,1013.0,944.5
n2_HC,n2,HC,F0.15.0.la24_03,28,899.0,1018.0,958.5
n2_HC,n2,HC,F0.15.0.la24_03,29,891.0,1035.0,963.0
n2_HC,n2,HC,F0.15.0.la24_03,30,876.0,1013.0,944.5
n2_HC,n2,HC,F0.15.0.la25_04,1,948.0,1051.0,999.5
n2_HC,n2,HC,F0.15.0.la25_04,2,917.0,1052.0,984.5
n2_HC,n2,HC,F0.15.0.la25_04,3,917.0,1052.0,984.5
n2_HC,n2,HC,F0.15.0.la25_04,4,947.0,1051.0,999.0
n2_HC,n2,HC,F0.15.0.la25_04,5,944.0,1050.0,997.0
n2_HC,n2,HC,F0.15.0.la25_04,6,917.0,1052.0,984.5
n2_HC,n2,HC,F0.15.0.la25_04,7,949.0,1060.0,1004.5
n2_HC,n2,HC,F0.15.0.la25_04,8,917.0,1052.0,984.5
n2_HC,n2,HC,F0.15.0.la25_04,9,928.0,1068.0,998.0
n2_HC,n2,HC,F0.15.0.la25_04,10,917.0,1052.0,984.5
n2_HC,n2,HC,F0.15.0.la25_04,11,944.0,1050.0,997.0
n2_HC,n2,HC,F0.15.0.la25_04,12,944.0,1050.0,997.0
n2_HC,n2,HC,F0.15.0.la25_04,13,923.0,1052.0,987.5
n2_HC,n2,HC,F0.15.0.la25_04,14,947.0,1051.0,999.0
n2_HC,n2,HC,F0.15.0.la25_04,15,947.0,1051.0,999.0
n2_HC,n2,HC,F0.15.0.la25_04,16,922.0,1062.0,992.0
n2_HC,n2,HC,F0.15.0.la25_04,17,956.0,1076.0,1016.0
n2_HC,n2,HC,F0.15.0.la25_04,18,923.0,1052.0,987.5
n2_HC,n2,HC,F0.15.0.la25_04,19,947.0,1051.0,999.0
n2_HC,n2,HC,F0.15.0.la25_04,20,917.0,1052.0,984.5
n2_HC,n2,HC,F0.15.0.la25_04,21,947.0,1051.0,999.0
n2_HC,n2,HC,F0.15.0.la25_04,22,917.0,1052.0,984.5
n2_HC,n2,HC,F0.15.0.la25_04,23,932.0,1064.0,998.0
n2_HC,n2,HC,F0.15.0.la25_04,24,958.0,1066.0,1012.0
n2_HC,n2,HC,F0.15.0.la25_04,25,927.0,1060.0,993.5
n2_HC,n2,HC,F0.15.0.la25_04,26,917.0,1052.0,984.5
n2_HC,n2,HC,F0.15.0.la25_04,27,923.0,1052.0,987.5
n2_HC,n2,HC,F0.15.0.la25_04,28,923.0,1057.0,990.0
n2_HC,n2,HC,F0.15.0.la25_04,29,947.0,1051.0,999.0
n2_HC,n2,HC,F0.15.0.la25_04,30,931.0,1051.0,991.0
n2_HC,n2,HC,F0.15.0.la27_09,1,1185.0,1345.0,1265.0
n2_HC,n2,HC,F0.15.0.la27_09,2,1199.0,1355.0,1277.0
n2_HC,n2,HC,F0.15.0.la27_09,3,1186.0,1352.0,1269.0
n2_HC,n2,HC,F0.15.0.la27_09,4,1186.0,1352.0,1269.0
n2_HC,n2,HC,F0.15.0.la27_09,5,1186.0,1352.0,1269.0
n2_HC,n2,HC,F0.15.0.la27_09,6,1194.0,1354.0,1274.0
n2_HC,n2,HC,F0.15.0.la27_09,7,1175.0,1335.0,1255.0
n2_HC,n2,HC,F0.15.0.la27_09,8,1186.0,1352.0,1269.0
n2_HC,n2,HC,F0.15.0.la27_09,9,1184.0,1333.0,1258.5
n2_HC,n2,HC,F0.15.0.la27_09,10,1186.0,1352.0,1269.0
n2_HC,n2,HC,F0.15.0.la27_09,11,1186.0,1352.0,1269.0
n2_HC,n2,HC,F0.15.0.la27_09,12,1186.0,1352.0,1269.0
n2_HC,n2,HC,F0.15.0.la27_09,13,1187.0,1351.0,1269.0
n2_HC,n2,HC,F0.15.0.la27_09,14,1192.0,1352.0,1272.0
n2_HC,n2,HC,F0.15.0.la27_09,15,1196.0,1352.0,1274.0
n2_HC,n2,HC,F0.15.0.la27_09,16,1194.0,1354.0,1274.0
n2_HC,n2,HC,F0.15.0.la27_09,17,1194.0,1352.0,1273.0
n2_HC,n2,HC,F0.15.0.la27_09,18,1186.0,1352.0,1269.0
n2_HC,n2,HC,F0.15.0.la27_09,19,1187.0,1352.0,1269.5
n2_HC,n2,HC,F0.15.0.la27_09,20,1194.0,1354.0,1274.0
n2_HC,n2,HC,F0.15.0.la27_09,21,1186.0,1352.0,1269.0
n2_HC,n2,HC,F0.15.0.la27_09,22,1186.0,1352.0,1269.0
n2_HC,n2,HC,F0.15.0.la27_09,23,1194.0,1354.0,1274.0
n2_HC,n2,HC,F0.15.0.la27_09,24,1209.0,1379.0,1294.0
n2_HC,n2,HC,F0.15.0.la27_09,25,1172.0,1341.0,1256.5
n2_HC,n2,HC,F0.15.0.la27_09,26,1185.0,1335.0,1260.0
n2_HC,n2,HC,F0.15.0.la27_09,27,1183.0,1345.0,1264.0
n2_HC,n2,HC,F0.15.0.la27_09,28,1186.0,1352.0,1269.0
n2_HC,n2,HC,F0.15.0.la27_09,29,1186.0,1352.0,1269.0
n2_HC,n2,HC,F0.15.0.la27_09,30,1189.0,1352.0,1270.5
n2_HC,n2,HC,F0.15.0.la29_03,1,1118.0,1280.0,1199.0
n2_HC,n2,HC,F0.15.0.la29_03,2,1113.0,1264.0,1188.5
n2_HC,n2,HC,F0.15.0.la29_03,3,1125.0,1291.0,1208.0
n2_HC,n2,HC,F0.15.0.la29_03,4,1131.0,1276.0,1203.5
n2_HC,n2,HC,F0.15.0.la29_03,5,1120.0,1269.0,1194.5
n2_HC,n2,HC,F0.15.0.la29_03,6,1115.0,1261.0,1188.0
n2_HC,n2,HC,F0.15.0.la29_03,7,1110.0,1279.0,1194.5
n2_HC,n2,HC,F0.15.0.la29_03,8,1140.0,1268.0,1204.0
n2_HC,n2,HC,F0.15.0.la29_03,9,1107.0,1255.0,1181.0
n2_HC,n2,HC,F0.15.0.la29_03,10,1120.0,1280.0,1200.0
n2_HC,n2,HC,F0.15.0.la29_03,11,1112.0,1267.0,1189.5
n2_HC,n2,HC,F0.15.0.la29_03,12,1126.0,1279.0,1202.5
n2_HC,n2,HC,F0.15.0.la29_03,13,1113.0,1280.0,1196.5
n2_HC,n2,HC,F0.15.0.la29_03,14,1152.0,1285.0,1218.5
n2_HC,n2,HC,F0.15.0.la29_03,15,1115.0,1277.0,1196.0
n2_HC,n2,HC,F0.15.0.la29_03,16,1124.0,1275.0,1199.5
n2_HC,n2,HC,F0.15.0.la29_03,17,1123.0,1278.0,1200.5
n2_HC,n2,HC,F0.15.0.la29_03,18,1132.0,1278.0,1205.0
n2_HC,n2,HC,F0.15.0.la29_03,19,1129.0,1270.0,1199.5
n2_HC,n2,HC,F0.15.0.la29_03,20,1129.0,1287.0,1208.0
n2_HC,n2,HC,F0.15.0.la29_03,21,1140.0,1292.0,1216.0
n2_HC,n2,HC,F0.15.0.la29_03,22,1140.0,1300.0,1220.0
n2_HC,n2,HC,F0.15.0.la29_03,23,1112.0,1268.0,1190.0
n2_HC,n2,HC,F0.15.0.la29_03,24,1126.0,1272.0,1199.0
n2_HC,n2,HC,F0.15.0.la29_03,25,1118.0,1267.0,1192.5
n2_HC,n2,HC,F0.15.0.la29_03,26,1126.0,1273.0,1199.5
n2_HC,n2,HC,F0.15.0.la29_03,27,1132.0,1261.0,1196.5
n2_HC,n2,HC,F0.15.0.la29_03,28,1106.0,1250.0,1178.0
n2_HC,n2,HC,F0.15.0.la29_03,29,1104.0,1255.0,1179.5
n2_HC,n2,HC,F0.15.0.la29_03,30,1129.0,1250.0,1189.5
n2_HC,n2,HC,F0.15.0.la38_06,1,1172.0,1338.0,1255.0
n2_HC,n2,HC,F0.15.0.la38_06,2,1151.0,1306.0,1228.5
n2_HC,n2,HC,F0.15.0.la38_06,3,1165.0,1333.0,1249.0
n2_HC,n2,HC,F0.15.0.la38_06,4,1157.0,1314.0,1235.5
n2_HC,n2,HC,F0.15.0.la38_06,5,1169.0,1334.0,1251.5
n2_HC,n2,HC,F0.15.0.la38_06,6,1181.0,1314.0,1247.5
n2_HC,n2,HC,F0.15.0.la38_06,7,1192.0,1337.0,1264.5
n2_HC,n2,HC,F0.15.0.la38_06,8,1151.0,1306.0,1228.5
n2_HC,n2,HC,F0.15.0.la38_06,9,1179.0,1330.0,1254.5
n2_HC,n2,HC,F0.15.0.la38_06,10,1182.0,1310.0,1246.0
n2_HC,n2,HC,F0.15.0.la38_06,11,1153.0,1337.0,1245.0
n2_HC,n2,HC,F0.15.0.la38_06,12,1172.0,1338.0,1255.0
n2_HC,n2,HC,F0.15.0.la38_06,13,1182.0,1344.0,1263.0
n2_HC,n2,HC,F0.15.0.la38_06,14,1184.0,1346.0,1265.0
n2_HC,n2,HC,F0.15.0.la38_06,15,1167.0,1339.0,1253.0
n2_HC,n2,HC,F0.15.0.la38_06,16,1169.0,1330.0,1249.5
n2_HC,n2,HC,F0.15.0.la38_06,17,1162.0,1320.0,1241.0
n2_HC,n2,HC,F0.15.0.la38_06,18,1169.0,1292.0,1230.5
n2_HC,n2,HC,F0.15.0.la38_06,19,1179.0,1330.0,1254.5
n2_HC,n2,HC,F0.15.0.la38_06,20,1151.0,1306.0,1228.5
n2_HC,n2,HC,F0.15.0.la38_06,21,1144.0,1324.0,1234.0
n2_HC,n2,HC,F0.15.0.la38_06,22,1157.0,1314.0,1235.5
n2_HC,n2,HC,F0.15.0.la38_06,23,1176.0,1339.0,1257.5
n2_HC,n2,HC,F0.15.0.la38_06,24,1153.0,1337.0,1245.0
n2_HC,n2,HC,F0.15.0.la38_06,25,1187.0,1344.0,1265.5
n2_HC,n2,HC,F0.15.0.la38_06,26,1184.0,1337.0,1260.5
n2_HC,n2,HC,F0.15.0.la38_06,27,1176.0,1333.0,1254.5
n2_HC,n2,HC,F0.15.0.la38_06,28,1152.0,1303.0,1227.5
n2_HC,n2,HC,F0.15.0.la38_06,29,1168.0,1335.0,1251.5
n2_HC,n2,HC,F0.15.0.la38_06,30,1151.0,1306.0,1228.5
n2_HC,n2,HC,F0.15.0.la40_05,1,1151.0,1337.0,1244.0
n2_HC,n2,HC,F0.15.0.la40_05,2,1156.0,1337.0,1246.5
n2_HC,n2,HC,F0.15.0.la40_05,3,1164.0,1340.0,1252.0
n2_HC,n2,HC,F0.15.0.la40_05,4,1144.0,1324.0,1234.0
n2_HC,n2,HC,F0.15.0.la40_05,5,1167.0,1348.0,1257.5
n2_HC,n2,HC,F0.15.0.la40_05,6,1144.0,1327.0,1235.5
n2_HC,n2,HC,F0.15.0.la40_05,7,1144.0,1323.0,1233.5
n2_HC,n2,HC,F0.15.0.la40_05,8,1169.0,1357.0,1263.0
n2_HC,n2,HC,F0.15.0.la40_05,9,1172.0,1344.0,1258.0
n2_HC,n2,HC,F0.15.0.la40_05,10,1163.0,1334.0,1248.5
n2_HC,n2,HC,F0.15.0.la40_05,11,1153.0,1344.0,1248.5
n2_HC,n2,HC,F0.15.0.la40_05,12,1154.0,1328.0,1241.0
n2_HC,n2,HC,F0.15.0.la40_05,13,1167.0,1328.0,1247.5
n2_HC,n2,HC,F0.15.0.la40_05,14,1156.0,1340.0,1248.0
n2_HC,n2,HC,F0.15.0.la40_05,15,1163.0,1347.0,1255.0
n2_HC,n2,HC,F0.15.0.la40_05,16,1153.0,1344.0,1248.5
n2_HC,n2,HC,F0.15.0.la40_05,17,1176.0,1362.0,1269.0
n2_HC,n2,HC,F0.15.0.la40_05,18,1172.0,1341.0,1256.5
n2_HC,n2,HC,F0.15.0.la40_05,19,1145.0,1337.0,1241.0
n2_HC,n2,HC,F0.15.0.la40_05,20,1144.0,1323.0,1233.5
n2_HC,n2,HC,F0.15.0.la40_05,21,1144.0,1323.0,1233.5
n2_HC,n2,HC,F0.15.0.la40_05,22,1156.0,1337.0,1246.5
n2_HC,n2,HC,F0.15.0.la40_05,23,1144.0,1323.0,1233.5
n2_HC,n2,HC,F0.15.0.la40_05,24,1153.0,1344.0,1248.5
n2_HC,n2,HC,F0.15.0.la40_05,25,1148.0,1344.0,1246.0
n2_HC,n2,HC,F0.15.0.la40_05,26,1174.0,1336.0,1255.0
n2_HC,n2,HC,F0.15.0.la40_05,27,1148.0,1344.0,1246.0
n2_HC,n2,HC,F0.15.0.la40_05,28,1156.0,1337.0,1246.5
n2_HC,n2,HC,F0.15.0.la40_05,29,1154.0,1344.0,1249.0
n2_HC,n2,HC,F0.15.0.la40_05,30,1193.0,1331.0,1262.0
n2_HC,n2,HC,tai15_15_01.F.15_01,1,1190.0,1360.0,1275.0
n2_HC,n2,HC,tai15_15_01.F.15_01,2,1189.0,1359.0,1274.0
n2_HC,n2,HC,tai15_15_01.F.15_01,3,1162.0,1352.0,1257.0
n2_HC,n2,HC,tai15_15_01.F.15_01,4,1175.0,1332.0,1253.5
n2_HC,n2,HC,tai15_15_01.F.15_01,5,1180.0,1354.0,1267.0
n2_HC,n2,HC,tai15_15_01.F.15_01,6,1165.0,1364.0,1264.5
n2_HC,n2,HC,tai15_15_01.F.15_01,7,1200.0,1388.0,1294.0
n2_HC,n2,HC,tai15_15_01.F.15_01,8,1195.0,1367.0,1281.0
n2_HC,n2,HC,tai15_15_01.F.15_01,9,1175.0,1332.0,1253.5
n2_HC,n2,HC,tai15_15_01.F.15_01,10,1171.0,1357.0,1264.0
n2_HC,n2,HC,tai15_15_01.F.15_01,11,1187.0,1358.0,1272.5
n2_HC,n2,HC,tai15_15_01.F.15_01,12,1164.0,1360.0,1262.0
n2_HC,n2,HC,tai15_15_01.F.15_01,13,1182.0,1360.0,1271.0
n2_HC,n2,HC,tai15_15_01.F.15_01,14,1181.0,1370.0,1275.5
n2_HC,n2,HC,tai15_15_01.F.15_01,15,1172.0,1366.0,1269.0
n2_HC,n2,HC,tai15_15_01.F.15_01,16,1179.0,1339.0,1259.0
n2_HC,n2,HC,tai15_15_01.F.15_01,17,1179.0,1339.0,1259.0
n2_HC,n2,HC,tai15_15_01.F.15_01,18,1167.0,1350.0,1258.5
n2_HC,n2,HC,tai15_15_01.F.15_01,19,1187.0,1360.0,1273.5
n2_HC,n2,HC,tai15_15_01.F.15_01,20,1178.0,1357.0,1267.5
n2_HC,n2,HC,tai15_15_01.F.15_01,21,1185.0,1367.0,1276.0
n2_HC,n2,HC,tai15_15_01.F.15_01,22,1189.0,1357.0,1273.0
n2_HC,n2,HC,tai15_15_01.F.15_01,23,1192.0,1375.0,1283.5
n2_HC,n2,HC,tai15_15_01.F.15_01,24,1191.0,1351.0,1271.0
n2_HC,n2,HC,tai15_15_01.F.15_01,25,1188.0,1364.0,1276.0
n2_HC,n2,HC,tai15_15_01.F.15_01,26,1200.0,1371.0,1285.5
n2_HC,n2,HC,tai15_15_01.F.15_01,27,1197.0,1376.0,1286.5
n2_HC,n2,HC,tai15_15_01.F.15_01,28,1170.0,1362.0,1266.0
n2_HC,n2,HC,tai15_15_01.F.15_01,29,1196.0,1371.0,1283.5
n2_HC,n2,HC,tai15_15_01.F.15_01,30,1182.0,1357.0,1269.5
n2_HC,n2,HC,tai15_15_02.F.15_01,1,1178.0,1361.0,1269.5
n2_HC,n2,HC,tai15_15_02.F.15_01,2,1177.0,1379.0,1278.0
n2_HC,n2,HC,tai15_15_02.F.15_01,3,1191.0,1366.0,1278.5
n2_HC,n2,HC,tai15_15_02.F.15_01,4,1194.0,1361.0,1277.5
n2_HC,n2,HC,tai15_15_02.F.15_01,5,1177.0,1379.0,1278.0
n2_HC,n2,HC,tai15_15_02.F.15_01,6,1179.0,1379.0,1279.0
n2_HC,n2,HC,tai15_15_02.F.15_01,7,1194.0,1366.0,1280.0
n2_HC,n2,HC,tai15_15_02.F.15_01,8,1178.0,1364.0,1271.0
n2_HC,n2,HC,tai15_15_02.F.15_01,9,1185.0,1378.0,1281.5
n2_HC,n2,HC,tai15_15_02.F.15_01,10,1180.0,1361.0,1270.5
n2_HC,n2,HC,tai15_15_02.F.15_01,11,1194.0,1356.0,1275.0
n2_HC,n2,HC,tai15_15_02.F.15_01,12,1178.0,1366.0,1272.0
n2_HC,n2,HC,tai15_15_02.F.15_01,13,1168.0,1354.0,1261.0
n2_HC,n2,HC,tai15_15_02.F.15_01,14,1192.0,1369.0,1280.5
n2_HC,n2,HC,tai15_15_02.F.15_01,15,1174.0,1362.0,1268.0
n2_HC,n2,HC,tai15_15_02.F.15_01,16,1193.0,1360.0,1276.5
n2_HC,n2,HC,tai15_15_02.F.15_01,17,1199.0,1384.0,1291.5
n2_HC,n2,HC,tai15_15_02.F.15_01,18,1177.0,1379.0,1278.0
n2_HC,n2,HC,tai15_15_02.F.15_01,19,1212.0,1362.0,1287.0
n2_HC,n2,HC,tai15_15_02.F.15_01,20,1189.0,1361.0,1275.0
n2_HC,n2,HC,tai15_15_02.F.15_01,21,1181.0,1367.0,1274.0
n2_HC,n2,HC,tai15_15_02.F.15_01,22,1187.0,1376.0,1281.5
n2_HC,n2,HC,tai15_15_02.F.15_01,23,1213.0,1373.0,1293.0
n2_HC,n2,HC,tai15_15_02.F.15_01,24,1184.0,1363.0,1273.5
n2_HC,n2,HC,tai15_15_02.F.15_01,25,1170.0,1346.0,1258.0
n2_HC,n2,HC,tai15_15_02.F.15_01,26,1193.0,1362.0,1277.5
n2_HC,n2,HC,tai15_15_02.F.15_01,27,1189.0,1353.0,1271.0
n2_HC,n2,HC,tai15_15_02.F.15_01,28,1196.0,1382.0,1289.0
n2_HC,n2,HC,tai15_15_02.F.15_01,29,1177.0,1379.0,1278.0
n2_HC,n2,HC,tai15_15_02.F.15_01,30,1199.0,1366.0,1282.5
n2_HC,n2,HC,tai15_15_03.F.15_01,1,1175.0,1322.0,1248.5
n2_HC,n2,HC,tai15_15_03.F.15_01,2,1186.0,1328.0,1257.0
n2_HC,n2,HC,tai15_15_03.F.15_01,3,1163.0,1347.0,1255.0
n2_HC,n2,HC,tai15_15_03.F.15_01,4,1157.0,1342.0,1249.5
n2_HC,n2,HC,tai15_15_03.F.15_01,5,1150.0,1334.0,1242.0
n2_HC,n2,HC,tai15_15_03.F.15_01,6,1214.0,1375.0,1294.5
n2_HC,n2,HC,tai15_15_03.F.15_01,7,1171.0,1358.0,1264.5
n2_HC,n2,HC,tai15_15_03.F.15_01,8,1172.0,1336.0,1254.0
n2_HC,n2,HC,tai15_15_03.F.15_01,9,1155.0,1320.0,1237.5
n2_HC,n2,HC,tai15_15_03.F.15_01,10,1169.0,1345.0,1257.0
n2_HC,n2,HC,tai15_15_03.F.15_01,11,1183.0,1314.0,1248.5
n2_HC,n2,HC,tai15_15_03.F.15_01,12,1158.0,1342.0,1250.0
n2_HC,n2,HC,tai15_15_03.F.15_01,13,1164.0,1358.0,1261.0
n2_HC,n2,HC,tai15_15_03.F.15_01,14,1173.0,1318.0,1245.5
n2_HC,n2,HC,tai15_15_03.F.15_01,15,1153.0,1348.0,1250.5
n2_HC,n2,HC,tai15_15_03.F.15_01,16,1176.0,1346.0,1261.0
n2_HC,n2,HC,tai15_15_03.F.15_01,17,1169.0,1348.0,1258.5
n2_HC,n2,HC,tai15_15_03.F.15_01,18,1199.0,1350.0,1274.5
n2_HC,n2,HC,tai15_15_03.F.15_01,19,1164.0,1358.0,1261.0
n2_HC,n2,HC,tai15_15_03.F.15_01,20,1174.0,1315.0,1244.5
n2_HC,n2,HC,tai15_15_03.F.15_01,21,1169.0,1331.0,1250.0
n2_HC,n2,HC,tai15_15_03.F.15_01,22,1202.0,1359.0,1280.5
n2_HC,n2,HC,tai15_15_03.F.15_01,23,1184.0,1366.0,1275.0
n2_HC,n2,HC,tai15_15_03.F.15_01,24,1184.0,1351.0,1267.5
n2_HC,n2,HC,tai15_15_03.F.15_01,25,1178.0,1360.0,1269.0
n2_HC,n2,HC,tai15_15_03.F.15_01,26,1162.0,1309.0,1235.5
n2_HC,n2,HC,tai15_15_03.F.15_01,27,1177.0,1336.0,1256.5
n2_HC,n2,HC,tai15_15_03.F.15_01,28,1158.0,1342.0,1250.0
n2_HC,n2,HC,tai15_15_03.F.15_01,29,1184.0,1349.0,1266.5
n2_HC,n2,HC,tai15_15_03.F.15_01,30,1157.0,1342.0,1249.5
n2_HC,n2,HC,tai15_15_04.F.15_01,1,1099.0,1273.0,1186.0
n2_HC,n2,HC,tai15_15_04.F.15_01,2,1147.0,1298.0,1222.5
n2_HC,n2,HC,tai15_15_04.F.15_01,3,1115.0,1281.0,1198.0
n2_HC,n2,HC,tai15_15_04.F.15_01,4,1119.0,1294.0,1206.5
n2_HC,n2,HC,tai15_15_04.F.15_01,5,1117.0,1298.0,1207.5
n2_HC,n2,HC,tai15_15_04.F.15_01,6,1115.0,1281.0,1198.0
n2_HC,n2,HC,tai15_15_04.F.15_01,7,1128.0,1281.0,1204.5
n2_HC,n2,HC,tai15_15_04.F.15_01,8,1122.0,1298.0,1210.0
n2_HC,n2,HC,tai15_15_04.F.15_01,9,1157.0,1325.0,1241.0
n2_HC,n2,HC,tai15_15_04.F.15_01,10,1108.0,1287.0,1197.5
n2_HC,n2,HC,tai15_15_04.F.15_01,11,1117.0,1298.0,1207.5
n2_HC,n2,HC,tai15_15_04.F.15_01,12,1114.0,1286.0,1200.0
n2_HC,n2,HC,tai15_15_04.F.15_01,13,1132.0,1310.0,1221.0
n2_HC,n2,HC,tai15_15_04.F.15_01,14,1115.0,1281.0,1198.0
n2_HC,n2,HC,tai15_15_04.F.15_01,15,1128.0,1281.0,1204.5
n2_HC,n2,HC,tai15_15_04.F.15_01,16,1123.0,1299.0,1211.0
n2_HC,n2,HC,tai15_15_04.F.15_01,17,1128.0,1281.0,1204.5
n2_HC,n2,HC,tai15_15_04.F.15_01,18,1147.0,1298.0,1222.5
n2_HC,n2,HC,tai15_15_04.F.15_01,19,1133.0,1307.0,1220.0
n2_HC,n2,HC,tai15_15_04.F.15_01,20,1140.0,1313.0,1226.5
