algo,inst,run,t,v
tsn2,tai30_20_08,6,403.984,2075.500
tsn2,tai30_20_08,6,417.516,2075.500
tsn2,tai30_20_08,6,432.172,2075.500
tsn2,tai30_20_08,6,446.172,2069.500
tsn2,tai30_20_08,6,459.406,2069.500
tsn2,tai30_20_08,6,472.031,2069.500
tsn2,tai30_20_08,6,484.906,2069.500
tsn2,tai30_20_08,6,497.078,2068.000
tsn2,tai30_20_08,6,508.344,2068.000
tsn2,tai30_20_08,6,519.984,2068.000
tsn2,tai30_20_08,6,531.359,2068.000
tsn2,tai30_20_08,6,542.438,2068.000
tsn2,tai30_20_08,6,553.719,2068.000
tsn2,tai30_20_08,6,564.641,2068.000
tsn2,tai30_20_08,6,574.984,2068.000
tsn2,tai30_20_08,6,585.469,2068.000
tsn2,tai30_20_08,6,596.344,2068.000
tsn2,tai30_20_08,6,606.203,2068.000
tsn2,tai30_20_08,6,615.641,2068.000
tsn2,tai30_20_08,6,625.031,2068.000
tsn2,tai30_20_08,6,634.438,2068.000
tsn2,tai30_20_08,6,644.562,2065.500
tsn2,tai30_20_08,6,653.969,2065.500
tsn2,tai30_20_08,6,662.953,2065.500
tsn2,tai30_20_08,6,671.578,2065.500
tsn2,tai30_20_08,6,680.312,2065.500
tsn2,tai30_20_08,6,689.188,2065.500
tsn2,tai30_20_08,6,697.375,2065.500
tsn2,tai30_20_08,6,705.906,2065.500
tsn2,tai30_20_08,6,715.047,2065.500
tsn2,tai30_20_08,6,723.641,2065.500
tsn2,tai30_20_08,6,732.812,2065.500
tsn2,tai30_20_08,6,742.219,2065.500
tsn2,tai30_20_08,6,751.000,2065.500
tsn2,tai30_20_08,6,759.984,2065.500
tsn2,tai30_20_08,6,768.609,2065.500
tsn2,tai30_20_08,6,777.844,2065.500
tsn2,tai30_20_08,6,786.812,2065.500
tsn2,tai30_20_08,6,795.438,2065.500
tsn2,tai30_20_08,6,804.000,2065.500
tsn2,tai30_20_08,6,812.047,2065.500
tsn2,tai30_20_08,6,819.469,2065.500
tsn2,tai30_20_08,6,827.328,2065.500
tsn2,tai30_20_08,6,835.000,2065.500
tsn2,tai30_20_08,6,842.469,2065.500
tsn2,tai30_20_08,6,849.984,2065.500
tsn2,tai30_20_08,6,857.328,2065.500
tsn2,tai30_20_08,6,865.188,2065.500
tsn2,tai30_20_08,6,872.609,2065.500
tsn2,tai30_20_08,6,879.844,2065.500
tsn2,tai30_20_08,6,887.062,2065.500
tsn2,tai30_20_08,6,894.203,2065.500
tsn2,tai30_20_08,7,0.094,2589.000
tsn2,tai30_20_08,7,19.125,2251.000
tsn2,tai30_20_08,7,36.141,2227.500
tsn2,tai30_20_08,7,53.062,2190.000
tsn2,tai30_20_08,7,69.922,2190.000
tsn2,tai30_20_08,7,86.906,2181.500
tsn2,tai30_20_08,7,103.062,2165.000
tsn2,tai30_20_08,7,120.828,2165.000
tsn2,tai30_20_08,7,136.609,2165.000
tsn2,tai30_20_08,7,153.500,2165.000
tsn2,tai30_20_08,7,170.438,2138.500
tsn2,tai30_20_08,7,187.078,2138.500
tsn2,tai30_20_08,7,205.844,2130.000
tsn2,tai30_20_08,7,223.016,2130.000
tsn2,tai30_20_08,7,240.125,2124.000
tsn2,tai30_20_08,7,257.578,2119.500
tsn2,tai30_20_08,7,274.156,2117.500
tsn2,tai30_20_08,7,291.266,2117.500
tsn2,tai30_20_08,7,307.719,2117.500
tsn2,tai30_20_08,7,324.656,2111.000
tsn2,tai30_20_08,7,341.500,2101.000
tsn2,tai30_20_08,7,358.453,2098.000
tsn2,tai30_20_08,7,374.484,2098.000
tsn2,tai30_20_08,7,390.266,2098.000
tsn2,tai30_20_08,7,405.734,2071.000
tsn2,tai30_20_08,7,421.000,2071.000
tsn2,tai30_20_08,7,436.078,2071.000
