algo,inst,clase,arm,run,ecmax
tsn2,tai15_15_01,15x15,GT,26,1251.5
tsn2,tai15_15_01,15x15,GT,27,1253.5
tsn2,tai15_15_01,15x15,GT,28,1275.0
tsn2,tai15_15_01,15x15,GT,29,1248.0
tsn2,tai15_15_01,15x15,GT,30,1253.5
tsn2,tai15_15_01,15x15,GP,1,1265.5
tsn2,tai15_15_01,15x15,GP,2,1250.5
tsn2,tai15_15_01,15x15,GP,3,1265.5
tsn2,tai15_15_01,15x15,GP,4,1248.0
tsn2,tai15_15_01,15x15,GP,5,1250.5
tsn2,tai15_15_01,15x15,GP,6,1253.5
tsn2,tai15_15_01,15x15,GP,7,1262.5
tsn2,tai15_15_01,15x15,GP,8,1256.5
tsn2,tai15_15_01,15x15,GP,9,1270.0
tsn2,tai15_15_01,15x15,GP,10,1253.5
tsn2,tai15_15_01,15x15,GP,11,1250.5
tsn2,tai15_15_01,15x15,GP,12,1262.5
tsn2,tai15_15_01,15x15,GP,13,1265.5
tsn2,tai15_15_01,15x15,GP,14,1262.5
tsn2,tai15_15_01,15x15,GP,15,1265.5
tsn2,tai15_15_01,15x15,GP,16,1265.0
tsn2,tai15_15_01,15x15,GP,17,1268.5
tsn2,tai15_15_01,15x15,GP,18,1248.0
tsn2,tai15_15_01,15x15,GP,19,1253.5
tsn2,tai15_15_01,15x15,GP,20,1265.0
tsn2,tai15_15_01,15x15,GP,21,1248.0
tsn2,tai15_15_01,15x15,GP,22,1253.5
tsn2,tai15_15_01,15x15,GP,23,1250.5
tsn2,tai15_15_01,15x15,GP,24,1250.5
tsn2,tai15_15_01,15x15,GP,25,1261.5
tsn2,tai15_15_01,15x15,GP,26,1265.5
tsn2,tai15_15_01,15x15,GP,27,1262.0
tsn2,tai15_15_01,15x15,GP,28,1262.5
tsn2,tai15_15_01,15x15,GP,29,1250.5
tsn2,tai15_15_01,15x15,GP,30,1264.5
tsn2,tai15_15_01,15x15,MIX,1,1251.5
tsn2,tai15_15_01,15x15,MIX,2,1253.5
tsn2,tai15_15_01,15x15,MIX,3,1253.5
tsn2,tai15_15_01,15x15,MIX,4,1253.5
tsn2,tai15_15_01,15x15,MIX,5,1253.5
tsn2,tai15_15_01,15x15,MIX,6,1250.5
tsn2,tai15_15_01,15x15,MIX,7,1253.5
tsn2,tai15_15_01,15x15,MIX,8,1251.5
tsn2,tai15_15_01,15x15,MIX,9,1253.5
tsn2,tai15_15_01,15x15,MIX,10,1253.5
tsn2,tai15_15_01,15x15,MIX,11,1253.5
tsn2,tai15_15_01,15x15,MIX,12,1253.5
tsn2,tai15_15_01,15x15,MIX,13,1253.5
tsn2,tai15_15_01,15x15,MIX,14,1253.5
tsn2,tai15_15_01,15x15,MIX,15,1250.5
tsn2,tai15_15_01,15x15,MIX,16,1250.5
tsn2,tai15_15_01,15x15,MIX,17,1248.0
tsn2,tai15_15_01,15x15,MIX,18,1253.5
tsn2,tai15_15_01,15x15,MIX,19,1253.5
tsn2,tai15_15_01,15x15,MIX,20,1251.5
tsn2,tai15_15_01,15x15,MIX,21,1253.5
tsn2,tai15_15_01,15x15,MIX,22,1253.5
tsn2,tai15_15_01,15x15,MIX,23,1253.5
tsn2,tai15_15_01,15x15,MIX,24,1253.5
tsn2,tai15_15_01,15x15,MIX,25,1253.5
tsn2,tai15_15_01,15x15,MIX,26,1253.5
tsn2,tai15_15_01,15x15,MIX,27,1253.5
tsn2,tai15_15_01,15x15,MIX,28,1253.5
tsn2,tai15_15_01,15x15,MIX,29,1253.5
tsn2,tai15_15_01,15x15,MIX,30,1253.5
tsn2,tai15_15_01,15x15,MIXH,1,1253.5
tsn2,tai15_15_01,15x15,MIXH,2,1253.5
tsn2,tai15_15_01,15x15,MIXH,3,1253.5
tsn2,tai15_15_01,15x15,MIXH,4,1262.5
tsn2,tai15_15_01,15x15,MIXH,5,1253.5
tsn2,tai15_15_01,15x15,MIXH,6,1253.5
tsn2,tai15_15_01,15x15,MIXH,7,1253.5
tsn2,tai15_15_01,15x15,MIXH,8,1252.0
tsn2,tai15_15_01,15x15,MIXH,9,1253.5
tsn2,tai15_15_01,15x15,MIXH,10,1253.5
tsn2,tai15_15_01,15x15,MIXH,11,1251.5
tsn2,tai15_15_01,15x15,MIXH,12,1253.5
tsn2,tai15_15_01,15x15,MIXH,13,1250.5
tsn2,tai15_15_01,15x15,MIXH,14,1248.0
tsn2,tai15_15_01,15x15,MIXH,15,1253.5
tsn2,tai15_15_01,15x15,MIXH,16,1253.5
tsn2,tai15_15_01,15x15,MIXH,17,1253.5
tsn2,tai15_15_01,15x15,MIXH,18,1248.0
tsn2,tai15_15_01,15x15,MIXH,19,1253.5
tsn2,tai15_15_01,15x15,MIXH,20,1253.5
tsn2,tai15_15_01,15x15,MIXH,21,1248.0
tsn2,tai15_15_01,15x15,MIXH,22,1253.5
tsn2,tai15_15_01,15x15,MIXH,23,1258.5
tsn2,tai15_15_01,15x15,MIXH,24,1250.5
tsn2,tai15_15_01,15x15,MIXH,25,1253.5
tsn2,tai15_15_01,15x15,MIXH,26,1253.5
tsn2,tai15_15_01,15x15,MIXH,27,1253.5
tsn2,tai15_15_01,15x15,MIXH,28,1250.5
tsn2,tai15_15_01,15x15,MIXH,29,1253.5
tsn2,tai15_15_01,15x15,MIXH,30,1253.5
tsn2,tai15_15_02,15x15,A0,1,1261.5
tsn2,tai15_15_02,15x15,A0,2,1255.5
tsn2,tai15_15_02,15x15,A0,3,1260.5
tsn2,tai15_15_02,15x15,A0,4,1260.5
tsn2,tai15_15_02,15x15,A0,5,1260.0
tsn2,tai15_15_02,15x15,A0,6,1261.5
tsn2,tai15_15_02,15x15,A0,7,1254.0
tsn2,tai15_15_02,15x15,A0,8,1261.5
tsn2,tai15_15_02,15x15,A0,9,1261.5
tsn2,tai15_15_02,15x15,A0,10,1273.0
tsn2,tai15_15_02,15x15,A0,11,1259.0
tsn2,tai15_15_02,15x15,A0,12,1270.0
tsn2,tai15_15_02,15x15,A0,13,1268.0
tsn2,tai15_15_02,15x15,A0,14,1269.5
tsn2,tai15_15_02,15x15,A0,15,1247.0
tsn2,tai15_15_02,15x15,A0,16,1274.0
tsn2,tai15_15_02,15x15,A0,17,1260.5
tsn2,tai15_15_02,15x15,A0,18,1271.5
tsn2,tai15_15_02,15x15,A0,19,1269.5
tsn2,tai15_15_02,15x15,A0,20,1280.0
tsn2,tai15_15_02,15x15,A0,21,1260.5
tsn2,tai15_15_02,15x15,A0,22,1270.0
tsn2,tai15_15_02,15x15,A0,23,1260.5
tsn2,tai15_15_02,15x15,A0,24,1269.5
tsn2,tai15_15_02,15x15,A0,25,1269.5
tsn2,tai15_15_02,15x15,A0,26,1258.0
tsn2,tai15_15_02,15x15,A0,27,1260.5
tsn2,tai15_15_02,15x15,A0,28,1263.5
tsn2,tai15_15_02,15x15,A0,29,1260.5
tsn2,tai15_15_02,15x15,A0,30,1273.0
tsn2,tai15_15_02,15x15,V2H,1,1288.5
tsn2,tai15_15_02,15x15,V2H,2,1272.0
tsn2,tai15_15_02,15x15,V2H,3,1282.5
tsn2,tai15_15_02,15x15,V2H,4,1267.0
tsn2,tai15_15_02,15x15,V2H,5,1270.0
tsn2,tai15_15_02,15x15,V2H,6,1287.0
tsn2,tai15_15_02,15x15,V2H,7,1272.0
tsn2,tai15_15_02,15x15,V2H,8,1273.0
tsn2,tai15_15_02,15x15,V2H,9,1274.0
tsn2,tai15_15_02,15x15,V2H,10,1288.5
tsn2,tai15_15_02,15x15,V2H,11,1274.0
tsn2,tai15_15_02,15x15,V2H,12,1273.0
tsn2,tai15_15_02,15x15,V2H,13,1271.5
tsn2,tai15_15_02,15x15,V2H,14,1263.0
