algo,inst,run,t_fin,v90,v_fin
ga,ft10,1,60.000,939.000,939.000
ga,ft10,2,60.000,939.000,939.000
ga,ft10,3,60.000,950.000,950.000
ga,ft10,4,60.000,959.500,959.500
ga,ft10,5,60.000,946.500,946.500
ga,ft10,6,60.000,939.000,939.000
ga,ft10,7,60.000,939.000,939.000
ga,ft10,8,60.000,948.000,948.000
ga,ft10,9,60.000,935.500,935.500
ga,ft10,10,60.000,952.500,952.500
ga,ft10,11,60.000,939.000,939.000
ga,ft10,12,60.000,952.500,952.500
ga,ft10,13,60.000,935.500,935.500
ga,ft10,14,60.000,939.000,939.000
ga,ft10,15,60.000,950.000,950.000
ga,ft10,16,60.000,939.000,939.000
ga,ft10,17,60.000,962.500,962.500
ga,ft10,18,60.000,961.000,961.000
ga,ft10,19,60.000,939.000,939.000
ga,ft10,20,60.000,950.000,950.000
ga,ft10,21,60.000,939.000,939.000
ga,ft10,22,60.000,940.000,940.000
ga,ft10,23,60.000,947.000,947.000
ga,ft10,24,60.000,935.500,935.500
ga,ft10,25,60.000,952.500,952.500
ga,ft10,26,60.000,939.000,939.000
ga,ft10,27,60.000,952.500,952.500
ga,ft10,28,60.000,935.500,935.500
ga,ft10,29,60.000,939.000,939.000
ga,ft10,30,60.000,950.000,950.000
ga,tai15_15_01,1,60.000,1287.500,1287.500
ga,tai15_15_01,2,60.000,1284.000,1284.000
ga,tai15_15_01,3,60.000,1286.000,1286.000
ga,tai15_15_01,4,60.000,1311.500,1311.500
ga,tai15_15_01,5,60.000,1275.000,1275.000
ga,tai15_15_01,6,60.000,1285.000,1285.000
ga,tai15_15_01,7,60.000,1284.000,1284.000
ga,tai15_15_01,8,60.000,1296.500,1296.500
ga,tai15_15_01,9,60.000,1298.500,1298.500
ga,tai15_15_01,10,60.000,1285.000,1285.000
ga,tai15_15_01,11,60.000,1284.000,1284.000
ga,tai15_15_01,12,60.000,1300.000,1300.000
ga,tai15_15_01,13,60.000,1311.500,1311.500
ga,tai15_15_01,14,60.000,1311.500,1311.500
ga,tai15_15_01,15,60.000,1311.500,1311.500
ga,tai15_15_01,16,60.000,1285.500,1285.500
ga,tai15_15_01,17,60.000,1311.500,1311.500
ga,tai15_15_01,18,60.000,1286.000,1286.000
ga,tai15_15_01,19,60.000,1273.000,1273.000
ga,tai15_15_01,20,60.000,1311.500,1311.500
ga,tai15_15_01,21,60.000,1285.000,1285.000
ga,tai15_15_01,22,60.000,1287.500,1287.500
ga,tai15_15_01,23,60.000,1284.000,1284.000
ga,tai15_15_01,24,60.000,1284.000,1284.000
ga,tai15_15_01,25,60.000,1285.000,1285.000
ga,tai15_15_01,26,60.000,1286.000,1286.000
ga,tai15_15_01,27,60.000,1315.000,1315.000
ga,tai15_15_01,28,60.000,1296.500,1296.500
ga,tai15_15_01,29,60.000,1315.000,1315.000
ga,tai15_15_01,30,60.000,1286.000,1286.000
ga,tai15_15_02,1,60.000,1285.500,1285.500
ga,tai15_15_02,2,60.000,1288.000,1288.000
ga,tai15_15_02,3,60.016,1278.000,1278.000
ga,tai15_15_02,4,60.000,1273.500,1273.500
ga,tai15_15_02,5,60.000,1282.500,1282.500
ga,tai15_15_02,6,60.000,1280.000,1280.000
ga,tai15_15_02,7,60.000,1289.500,1289.500
ga,tai15_15_02,8,60.000,1289.500,1289.500
ga,tai15_15_02,9,60.000,1286.500,1286.500
ga,tai15_15_02,10,60.000,1289.500,1289.500
ga,tai15_15_02,11,60.000,1280.000,1280.000
ga,tai15_15_02,12,60.000,1273.500,1273.500
ga,tai15_15_02,13,60.000,1289.500,1289.500
ga,tai15_15_02,14,60.000,1273.500,1273.500
ga,tai15_15_02,15,60.000,1292.000,1292.000
ga,tai15_15_02,16,60.000,1273.500,1273.500
ga,tai15_15_02,17,60.000,1292.000,1292.000
ga,tai15_15_02,18,60.000,1292.000,1292.000
ga,tai15_15_02,19,60.000,1295.000,1295.000
ga,tai15_15_02,20,60.000,1283.000,1283.000
ga,tai15_15_02,21,60.000,1288.000,1288.000
ga,tai15_15_02,22,60.000,1285.000,1285.000
ga,tai15_15_02,23,60.000,1273.500,1273.500
ga,tai15_15_02,24,60.000,1288.000,1282.500
ga,tai15_15_02,25,60.000,1273.500,1273.500
ga,tai15_15_02,26,60.000,1295.000,1294.000
ga,tai15_15_02,27,60.000,1286.000,1286.000
ga,tai15_15_02,28,60.000,1280.000,1280.000
ga,tai15_15_02,29,60.000,1273.500,1273.500
ga,tai15_15_02,30,60.000,1282.000,1282.000
ga,tai15_15_03,1,60.000,1267.500,1267.500
ga,tai15_15_03,2,60.000,1259.500,1259.500
ga,tai15_15_03,3,60.000,1267.000,1267.000
ga,tai15_15_03,4,60.000,1264.000,1264.000
ga,tai15_15_03,5,60.000,1267.000,1267.000
