algo,inst,run,t,v
feabcls,tai30_20_05,23,120.641,2115.000
feabcls,tai30_20_05,23,125.359,2113.000
feabcls,tai30_20_05,23,131.469,2110.500
feabcls,tai30_20_05,23,135.969,2110.500
feabcls,tai30_20_05,23,140.484,2110.500
feabcls,tai30_20_05,23,146.438,2110.500
feabcls,tai30_20_05,23,150.844,2110.500
feabcls,tai30_20_05,23,155.266,2110.500
feabcls,tai30_20_05,23,161.484,2110.500
feabcls,tai30_20_05,23,166.016,2110.500
feabcls,tai30_20_05,23,170.359,2110.500
feabcls,tai30_20_05,23,176.391,2110.500
feabcls,tai30_20_05,23,181.094,2110.500
feabcls,tai30_20_05,23,185.688,2110.500
feabcls,tai30_20_05,23,190.078,2110.500
feabcls,tai30_20_05,23,195.828,2110.500
feabcls,tai30_20_05,23,200.016,2110.500
feabcls,tai30_20_05,23,205.812,2110.500
feabcls,tai30_20_05,23,210.188,2110.500
feabcls,tai30_20_05,23,216.031,2110.500
feabcls,tai30_20_05,23,220.297,2110.500
feabcls,tai30_20_05,23,226.125,2110.500
feabcls,tai30_20_05,23,230.500,2110.500
feabcls,tai30_20_05,23,236.156,2110.500
feabcls,tai30_20_05,23,240.328,2110.500
feabcls,tai30_20_05,23,245.938,2110.500
feabcls,tai30_20_05,23,250.219,2110.500
feabcls,tai30_20_05,23,255.984,2110.500
feabcls,tai30_20_05,23,260.391,2110.500
feabcls,tai30_20_05,23,266.375,2110.500
feabcls,tai30_20_05,23,270.812,2110.500
feabcls,tai30_20_05,23,275.078,2110.500
feabcls,tai30_20_05,23,280.891,2110.500
feabcls,tai30_20_05,23,285.156,2110.500
feabcls,tai30_20_05,23,290.734,2110.500
feabcls,tai30_20_05,23,296.375,2110.500
feabcls,tai30_20_05,23,300.859,2110.500
feabcls,tai30_20_05,23,305.062,2110.500
feabcls,tai30_20_05,23,310.766,2110.500
feabcls,tai30_20_05,23,315.109,2110.500
feabcls,tai30_20_05,23,320.969,2110.500
feabcls,tai30_20_05,23,325.250,2110.500
feabcls,tai30_20_05,23,330.797,2110.500
feabcls,tai30_20_05,23,336.312,2110.500
feabcls,tai30_20_05,23,340.422,2110.500
feabcls,tai30_20_05,23,345.828,2110.500
feabcls,tai30_20_05,23,350.031,2110.500
feabcls,tai30_20_05,23,355.562,2110.500
feabcls,tai30_20_05,23,361.125,2110.500
feabcls,tai30_20_05,23,365.531,2110.500
feabcls,tai30_20_05,23,371.203,2110.500
feabcls,tai30_20_05,23,375.328,2110.500
feabcls,tai30_20_05,23,380.719,2110.500
feabcls,tai30_20_05,23,386.297,2110.500
feabcls,tai30_20_05,23,390.344,2110.500
feabcls,tai30_20_05,23,395.797,2110.500
feabcls,tai30_20_05,23,401.297,2110.500
feabcls,tai30_20_05,23,405.453,2110.500
feabcls,tai30_20_05,23,410.922,2110.500
feabcls,tai30_20_05,23,415.000,2110.500
feabcls,tai30_20_05,23,420.547,2110.500
feabcls,tai30_20_05,23,426.219,2110.500
feabcls,tai30_20_05,23,430.453,2110.500
feabcls,tai30_20_05,23,435.953,2110.500
feabcls,tai30_20_05,23,440.266,2110.500
feabcls,tai30_20_05,23,445.766,2110.500
feabcls,tai30_20_05,23,451.391,2110.500
feabcls,tai30_20_05,23,455.516,2110.500
feabcls,tai30_20_05,23,460.031,2110.500
feabcls,tai30_20_05,23,465.734,2110.500
feabcls,tai30_20_05,23,471.234,2110.500
feabcls,tai30_20_05,23,475.500,2110.500
feabcls,tai30_20_05,23,481.203,2110.500
feabcls,tai30_20_05,23,485.453,2110.500
feabcls,tai30_20_05,23,491.203,2110.500
feabcls,tai30_20_05,23,495.609,2110.500
feabcls,tai30_20_05,23,501.344,2110.500
feabcls,tai30_20_05,23,505.609,2110.500
feabcls,tai30_20_05,23,511.281,2110.500
feabcls,tai30_20_05,23,515.500,2110.500
feabcls,tai30_20_05,23,521.125,2110.500
feabcls,tai30_20_05,23,525.219,2110.500
feabcls,tai30_20_05,23,530.875,2110.500
feabcls,tai30_20_05,23,535.000,2110.500
feabcls,tai30_20_05,23,540.469,2110.500
feabcls,tai30_20_05,23,546.062,2110.500
feabcls,tai30_20_05,23,550.078,2110.500
feabcls,tai30_20_05,23,555.359,2110.500
feabcls,tai30_20_05,23,560.922,2110.500
feabcls,tai30_20_05,23,565.219,2110.500
feabcls,tai30_20_05,23,570.953,2110.500
feabcls,tai30_20_05,23,575.391,2110.500
feabcls,tai30_20_05,23,581.234,2110.500
feabcls,tai30_20_05,23,585.453,2110.500
feabcls,tai30_20_05,23,590.703,2110.500
feabcls,tai30_20_05,23,595.969,2110.500
feabcls,tai30_20_05,23,600.000,2110.500
feabcls,tai30_20_05,23,605.469,2110.500
feabcls,tai30_20_05,23,610.922,2110.500
feabcls,tai30_20_05,23,615.219,2110.500
feabcls,tai30_20_05,23,620.969,2110.500
feabcls,tai30_20_05,23,625.031,2110.500
feabcls,tai30_20_05,23,630.344,2110.500
feabcls,tai30_20_05,23,635.844,2110.500
feabcls,tai30_20_05,23,641.344,2110.500
feabcls,tai30_20_05,23,645.438,2110.500
feabcls,tai30_20_05,23,650.953,2110.500
feabcls,tai30_20_05,23,655.000,2110.500
feabcls,tai30_20_05,23,660.547,2110.500
feabcls,tai30_20_05,23,665.922,2110.500
feabcls,tai30_20_05,23,670.172,2110.500
feabcls,tai30_20_05,23,675.531,2110.500
feabcls,tai30_20_05,23,681.000,2110.500
feabcls,tai30_20_05,23,685.062,2110.500
feabcls,tai30_20_05,23,690.328,2110.500
feabcls,tai30_20_05,23,695.734,2110.500
feabcls,tai30_20_05,23,700.016,2110.500
feabcls,tai30_20_05,23,705.719,2110.500
feabcls,tai30_20_05,23,711.219,2110.500
feabcls,tai30_20_05,23,715.359,2110.500
feabcls,tai30_20_05,23,720.781,2110.500
feabcls,tai30_20_05,23,725.016,2110.500
feabcls,tai30_20_05,23,730.703,2110.500
feabcls,tai30_20_05,23,736.359,2110.500
feabcls,tai30_20_05,23,740.547,2110.500
feabcls,tai30_20_05,23,746.078,2110.500
feabcls,tai30_20_05,23,750.312,2110.500
feabcls,tai30_20_05,23,756.016,2110.500
feabcls,tai30_20_05,23,760.281,2110.500
feabcls,tai30_20_05,23,766.047,2110.500
feabcls,tai30_20_05,23,770.375,2110.500
feabcls,tai30_20_05,23,776.094,2110.500
feabcls,tai30_20_05,23,780.359,2110.500
feabcls,tai30_20_05,23,786.203,2110.500
feabcls,tai30_20_05,23,790.562,2110.500
feabcls,tai30_20_05,23,796.453,2110.500
feabcls,tai30_20_05,23,800.828,2110.500
feabcls,tai30_20_05,23,805.047,2110.500
feabcls,tai30_20_05,23,810.438,2110.500
feabcls,tai30_20_05,23,815.953,2110.500
feabcls,tai30_20_05,23,820.078,2110.500
feabcls,tai30_20_05,23,825.703,2110.500
feabcls,tai30_20_05,23,830.062,2110.500
feabcls,tai30_20_05,23,835.641,2110.500
feabcls,tai30_20_05,23,841.031,2110.500
feabcls,tai30_20_05,23,845.359,2110.500
feabcls,tai30_20_05,23,851.156,2110.500
feabcls,tai30_20_05,23,855.562,2110.500
feabcls,tai30_20_05,23,861.266,2110.500
feabcls,tai30_20_05,23,865.359,2110.500
feabcls,tai30_20_05,23,870.828,2110.500
feabcls,tai30_20_05,23,876.125,2110.500
feabcls,tai30_20_05,23,880.297,2110.500
feabcls,tai30_20_05,23,885.781,2110.500
feabcls,tai30_20_05,23,891.391,2110.500
feabcls,tai30_20_05,23,895.547,2110.500
feabcls,tai30_20_05,24,0.094,2740.000
feabcls,tai30_20_05,24,7.125,2330.000
feabcls,tai30_20_05,24,11.844,2287.000
feabcls,tai30_20_05,24,16.234,2252.500
feabcls,tai30_20_05,24,20.500,2233.000
feabcls,tai30_20_05,24,26.844,2227.000
feabcls,tai30_20_05,24,31.031,2211.000
feabcls,tai30_20_05,24,35.000,2192.500
feabcls,tai30_20_05,24,41.109,2173.500
feabcls,tai30_20_05,24,45.016,2173.500
feabcls,tai30_20_05,24,50.656,2165.000
feabcls,tai30_20_05,24,56.344,2165.000
feabcls,tai30_20_05,24,60.109,2164.000
feabcls,tai30_20_05,24,65.734,2135.500
feabcls,tai30_20_05,24,71.500,2135.000
feabcls,tai30_20_05,24,75.188,2135.000
feabcls,tai30_20_05,24,80.812,2135.000
feabcls,tai30_20_05,24,86.516,2135.000
feabcls,tai30_20_05,24,90.234,2125.000
feabcls,tai30_20_05,24,95.781,2122.500
feabcls,tai30_20_05,24,101.328,2115.000
feabcls,tai30_20_05,24,106.609,2109.500
feabcls,tai30_20_05,24,110.125,2109.500
feabcls,tai30_20_05,24,115.422,2109.500
feabcls,tai30_20_05,24,120.547,2106.500
feabcls,tai30_20_05,24,125.875,2102.000
feabcls,tai30_20_05,24,131.094,2097.000
feabcls,tai30_20_05,24,136.188,2095.000
feabcls,tai30_20_05,24,141.109,2086.000
feabcls,tai30_20_05,24,145.922,2086.000
feabcls,tai30_20_05,24,150.906,2084.000
feabcls,tai30_20_05,24,155.844,2078.000
feabcls,tai30_20_05,24,160.656,2076.000
feabcls,tai30_20_05,24,165.062,2076.000
feabcls,tai30_20_05,24,170.906,2074.500
feabcls,tai30_20_05,24,175.391,2072.500
feabcls,tai30_20_05,24,180.000,2072.500
feabcls,tai30_20_05,24,185.875,2071.500
feabcls,tai30_20_05,24,190.438,2070.000
feabcls,tai30_20_05,24,196.422,2069.000
feabcls,tai30_20_05,24,201.016,2068.000
feabcls,tai30_20_05,24,205.734,2068.000
feabcls,tai30_20_05,24,210.375,2062.000
feabcls,tai30_20_05,24,215.094,2062.000
feabcls,tai30_20_05,24,221.172,2062.000
feabcls,tai30_20_05,24,225.844,2062.000
feabcls,tai30_20_05,24,230.297,2059.500
feabcls,tai30_20_05,24,236.078,2059.000
feabcls,tai30_20_05,24,240.500,2057.500
feabcls,tai30_20_05,24,246.328,2057.500
feabcls,tai30_20_05,24,250.500,2057.500
feabcls,tai30_20_05,24,255.844,2057.500
feabcls,tai30_20_05,24,261.203,2057.000
feabcls,tai30_20_05,24,265.266,2057.000
feabcls,tai30_20_05,24,270.844,2057.000
feabcls,tai30_20_05,24,276.234,2057.000
feabcls,tai30_20_05,24,280.391,2057.000
feabcls,tai30_20_05,24,285.875,2057.000
feabcls,tai30_20_05,24,290.359,2057.000
feabcls,tai30_20_05,24,296.250,2056.500
feabcls,tai30_20_05,24,300.688,2056.500
feabcls,tai30_20_05,24,306.344,2056.000
feabcls,tai30_20_05,24,310.312,2056.000
feabcls,tai30_20_05,24,315.688,2056.000
feabcls,tai30_20_05,24,321.125,2056.000
feabcls,tai30_20_05,24,325.344,2056.000
feabcls,tai30_20_05,24,330.016,2056.000
feabcls,tai30_20_05,24,336.156,2056.000
feabcls,tai30_20_05,24,340.562,2055.500
feabcls,tai30_20_05,24,346.375,2055.500
feabcls,tai30_20_05,24,350.719,2055.500
feabcls,tai30_20_05,24,355.250,2055.500
feabcls,tai30_20_05,24,361.094,2055.500
feabcls,tai30_20_05,24,365.422,2055.500
feabcls,tai30_20_05,24,371.125,2055.500
feabcls,tai30_20_05,24,375.344,2055.500
feabcls,tai30_20_05,24,380.984,2055.500
feabcls,tai30_20_05,24,385.188,2055.500
feabcls,tai30_20_05,24,391.109,2055.500
feabcls,tai30_20_05,24,395.531,2055.500
feabcls,tai30_20_05,24,401.438,2055.500
feabcls,tai30_20_05,24,405.859,2055.500
feabcls,tai30_20_05,24,410.188,2055.500
feabcls,tai30_20_05,24,415.844,2055.500
feabcls,tai30_20_05,24,420.047,2055.500
feabcls,tai30_20_05,24,425.812,2055.500
feabcls,tai30_20_05,24,430.234,2055.500
feabcls,tai30_20_05,24,436.172,2055.500
feabcls,tai30_20_05,24,440.469,2055.500
feabcls,tai30_20_05,24,446.078,2055.500
feabcls,tai30_20_05,24,450.375,2055.500
feabcls,tai30_20_05,24,456.094,2055.500
feabcls,tai30_20_05,24,460.266,2055.500
feabcls,tai30_20_05,24,465.781,2055.500
feabcls,tai30_20_05,24,471.344,2055.500
feabcls,tai30_20_05,24,475.531,2055.500
feabcls,tai30_20_05,24,481.125,2055.500
feabcls,tai30_20_05,24,485.188,2055.500
feabcls,tai30_20_05,24,490.594,2055.500
feabcls,tai30_20_05,24,496.156,2055.500
feabcls,tai30_20_05,24,500.312,2055.500
feabcls,tai30_20_05,24,505.766,2055.500
feabcls,tai30_20_05,24,511.312,2055.500
feabcls,tai30_20_05,24,515.500,2055.500
feabcls,tai30_20_05,24,521.078,2055.500
feabcls,tai30_20_05,24,525.391,2055.500
feabcls,tai30_20_05,24,531.000,2055.500
feabcls,tai30_20_05,24,535.406,2055.500
feabcls,tai30_20_05,24,540.938,2055.500
feabcls,tai30_20_05,24,545.141,2055.500
feabcls,tai30_20_05,24,550.500,2055.500
feabcls,tai30_20_05,24,556.156,2055.500
feabcls,tai30_20_05,24,560.516,2055.500
feabcls,tai30_20_05,24,566.266,2055.500
feabcls,tai30_20_05,24,570.531,2055.500
feabcls,tai30_20_05,24,576.266,2055.500
feabcls,tai30_20_05,24,580.656,2055.500
feabcls,tai30_20_05,24,586.344,2055.500
feabcls,tai30_20_05,24,590.672,2055.500
feabcls,tai30_20_05,24,596.391,2055.500
feabcls,tai30_20_05,24,600.453,2055.500
feabcls,tai30_20_05,24,606.109,2055.500
feabcls,tai30_20_05,24,610.250,2055.500
feabcls,tai30_20_05,24,615.719,2055.500
feabcls,tai30_20_05,24,621.141,2055.500
feabcls,tai30_20_05,24,625.391,2055.500
feabcls,tai30_20_05,24,630.969,2055.500
feabcls,tai30_20_05,24,635.141,2055.500
feabcls,tai30_20_05,24,640.797,2055.500
feabcls,tai30_20_05,24,645.031,2055.500
feabcls,tai30_20_05,24,650.703,2055.500
feabcls,tai30_20_05,24,656.188,2055.500
feabcls,tai30_20_05,24,660.375,2055.500
feabcls,tai30_20_05,24,666.016,2055.500
feabcls,tai30_20_05,24,670.078,2055.500
feabcls,tai30_20_05,24,675.594,2055.500
feabcls,tai30_20_05,24,681.250,2055.500
feabcls,tai30_20_05,24,685.562,2055.500
feabcls,tai30_20_05,24,691.312,2055.500
feabcls,tai30_20_05,24,695.516,2055.500
feabcls,tai30_20_05,24,701.156,2055.500
feabcls,tai30_20_05,24,705.594,2055.500
feabcls,tai30_20_05,24,711.312,2055.500
feabcls,tai30_20_05,24,715.578,2055.500
feabcls,tai30_20_05,24,721.203,2055.500
feabcls,tai30_20_05,24,725.484,2055.500
feabcls,tai30_20_05,24,730.984,2055.500
feabcls,tai30_20_05,24,735.047,2055.500
feabcls,tai30_20_05,24,740.734,2055.500
feabcls,tai30_20_05,24,746.281,2055.500
feabcls,tai30_20_05,24,750.438,2055.500
feabcls,tai30_20_05,24,756.281,2055.500
feabcls,tai30_20_05,24,760.656,2055.500
feabcls,tai30_20_05,24,766.156,2055.500
feabcls,tai30_20_05,24,770.422,2055.500
feabcls,tai30_20_05,24,776.172,2055.500
feabcls,tai30_20_05,24,780.344,2055.500
feabcls,tai30_20_05,24,785.812,2055.500
feabcls,tai30_20_05,24,790.094,2055.500
feabcls,tai30_20_05,24,795.688,2055.500
feabcls,tai30_20_05,24,800.172,2055.500
feabcls,tai30_20_05,24,805.906,2055.500
feabcls,tai30_20_05,24,810.250,2055.500
feabcls,tai30_20_05,24,815.953,2055.500
feabcls,tai30_20_05,24,820.266,2055.500
feabcls,tai30_20_05,24,826.188,2055.500
feabcls,tai30_20_05,24,830.406,2055.500
feabcls,tai30_20_05,24,836.078,2055.500
feabcls,tai30_20_05,24,840.359,2055.500
feabcls,tai30_20_05,24,846.109,2055.500
feabcls,tai30_20_05,24,850.391,2055.500
feabcls,tai30_20_05,24,856.219,2055.500
feabcls,tai30_20_05,24,860.562,2055.500
feabcls,tai30_20_05,24,866.250,2055.500
feabcls,tai30_20_05,24,870.484,2055.500
feabcls,tai30_20_05,24,875.875,2055.500
feabcls,tai30_20_05,24,880.031,2055.500
feabcls,tai30_20_05,24,885.594,2055.500
feabcls,tai30_20_05,24,891.359,2055.500
feabcls,tai30_20_05,24,895.672,2055.500
feabcls,tai30_20_05,24,900.125,2055.500
feabcls,tai30_20_05,25,0.078,2691.500
feabcls,tai30_20_05,25,6.969,2333.000
feabcls,tai30_20_05,25,11.781,2236.000
feabcls,tai30_20_05,25,16.406,2236.000
feabcls,tai30_20_05,25,20.859,2221.000
feabcls,tai30_20_05,25,25.062,2221.000
feabcls,tai30_20_05,25,31.703,2217.000
feabcls,tai30_20_05,25,35.984,2200.000
feabcls,tai30_20_05,25,40.266,2169.000
feabcls,tai30_20_05,25,46.562,2169.000
feabcls,tai30_20_05,25,50.656,2166.500
feabcls,tai30_20_05,25,56.641,2166.500
feabcls,tai30_20_05,25,60.906,2166.500
feabcls,tai30_20_05,25,66.828,2166.500
feabcls,tai30_20_05,25,70.891,2166.500
feabcls,tai30_20_05,25,75.016,2164.000
feabcls,tai30_20_05,25,81.094,2164.000
feabcls,tai30_20_05,25,85.125,2164.000
feabcls,tai30_20_05,25,91.000,2161.000
feabcls,tai30_20_05,25,96.781,2146.500
feabcls,tai30_20_05,25,100.797,2138.000
feabcls,tai30_20_05,25,106.516,2138.000
feabcls,tai30_20_05,25,110.297,2134.000
feabcls,tai30_20_05,25,116.219,2133.500
feabcls,tai30_20_05,25,120.078,2130.000
feabcls,tai30_20_05,25,125.609,2124.500
feabcls,tai30_20_05,25,131.094,2124.500
feabcls,tai30_20_05,25,136.625,2119.000
feabcls,tai30_20_05,25,140.203,2119.000
feabcls,tai30_20_05,25,145.516,2119.000
feabcls,tai30_20_05,25,150.984,2113.000
feabcls,tai30_20_05,25,156.297,2113.000
feabcls,tai30_20_05,25,161.625,2101.000
feabcls,tai30_20_05,25,165.062,2101.000
feabcls,tai30_20_05,25,170.266,2101.000
feabcls,tai30_20_05,25,175.234,2099.000
feabcls,tai30_20_05,25,180.344,2099.000
feabcls,tai30_20_05,25,185.281,2092.000
feabcls,tai30_20_05,25,190.203,2091.000
feabcls,tai30_20_05,25,195.078,2091.000
feabcls,tai30_20_05,25,201.156,2090.500
feabcls,tai30_20_05,25,205.797,2090.500
feabcls,tai30_20_05,25,210.344,2090.500
feabcls,tai30_20_05,25,216.328,2090.500
feabcls,tai30_20_05,25,220.562,2090.500
feabcls,tai30_20_05,25,226.000,2090.500
feabcls,tai30_20_05,25,231.156,2090.500
feabcls,tai30_20_05,25,235.125,2090.500
feabcls,tai30_20_05,25,240.781,2090.500
feabcls,tai30_20_05,25,245.094,2090.500
feabcls,tai30_20_05,25,250.844,2090.500
feabcls,tai30_20_05,25,255.047,2090.500
feabcls,tai30_20_05,25,260.766,2088.500
feabcls,tai30_20_05,25,265.109,2088.500
feabcls,tai30_20_05,25,270.688,2088.000
feabcls,tai30_20_05,25,276.078,2088.000
feabcls,tai30_20_05,25,281.125,2087.000
feabcls,tai30_20_05,25,286.203,2087.000
feabcls,tai30_20_05,25,290.312,2087.000
feabcls,tai30_20_05,25,295.797,2087.000
feabcls,tai30_20_05,25,301.234,2087.000
feabcls,tai30_20_05,25,305.453,2087.000
feabcls,tai30_20_05,25,310.781,2087.000
feabcls,tai30_20_05,25,315.969,2083.500
feabcls,tai30_20_05,25,320.891,2082.500
feabcls,tai30_20_05,25,325.812,2082.500
feabcls,tai30_20_05,25,330.844,2082.500
feabcls,tai30_20_05,25,335.891,2082.500
feabcls,tai30_20_05,25,341.250,2082.500
feabcls,tai30_20_05,25,345.234,2082.500
feabcls,tai30_20_05,25,351.094,2082.500
feabcls,tai30_20_05,25,355.531,2082.500
feabcls,tai30_20_05,25,361.078,2082.500
feabcls,tai30_20_05,25,365.094,2082.500
feabcls,tai30_20_05,25,370.344,2082.500
feabcls,tai30_20_05,25,375.625,2082.500
feabcls,tai30_20_05,25,380.859,2082.500
feabcls,tai30_20_05,25,386.000,2082.500
feabcls,tai30_20_05,25,391.203,2082.500
feabcls,tai30_20_05,25,395.109,2082.500
feabcls,tai30_20_05,25,400.438,2082.500
feabcls,tai30_20_05,25,405.875,2082.500
feabcls,tai30_20_05,25,411.219,2082.500
feabcls,tai30_20_05,25,415.406,2082.500
feabcls,tai30_20_05,25,420.594,2082.500
feabcls,tai30_20_05,25,426.047,2082.500
feabcls,tai30_20_05,25,430.250,2082.500
feabcls,tai30_20_05,25,435.469,2082.500
feabcls,tai30_20_05,25,440.797,2082.500
feabcls,tai30_20_05,25,446.203,2082.500
feabcls,tai30_20_05,25,450.219,2082.500
feabcls,tai30_20_05,25,455.734,2082.500
feabcls,tai30_20_05,25,461.062,2082.500
feabcls,tai30_20_05,25,466.234,2082.500
feabcls,tai30_20_05,25,470.078,2082.500
feabcls,tai30_20_05,25,475.266,2082.500
feabcls,tai30_20_05,25,480.422,2082.500
feabcls,tai30_20_05,25,485.641,2082.500
feabcls,tai30_20_05,25,490.766,2082.500
feabcls,tai30_20_05,25,495.969,2082.500
feabcls,tai30_20_05,25,501.031,2082.500
feabcls,tai30_20_05,25,505.172,2082.500
feabcls,tai30_20_05,25,510.609,2082.500
feabcls,tai30_20_05,25,516.078,2082.500
feabcls,tai30_20_05,25,520.250,2082.500
feabcls,tai30_20_05,25,525.547,2082.500
feabcls,tai30_20_05,25,530.984,2082.500
feabcls,tai30_20_05,25,535.109,2082.500
feabcls,tai30_20_05,25,540.594,2082.500
feabcls,tai30_20_05,25,546.234,2082.500
feabcls,tai30_20_05,25,550.500,2082.500
feabcls,tai30_20_05,25,556.547,2082.500
feabcls,tai30_20_05,25,560.828,2082.500
feabcls,tai30_20_05,25,566.219,2082.500
feabcls,tai30_20_05,25,570.297,2082.500
feabcls,tai30_20_05,25,575.578,2082.500
feabcls,tai30_20_05,25,580.922,2082.500
feabcls,tai30_20_05,25,585.016,2082.500
feabcls,tai30_20_05,25,590.500,2082.500
feabcls,tai30_20_05,25,595.781,2082.500
feabcls,tai30_20_05,25,601.016,2082.500
feabcls,tai30_20_05,25,606.344,2082.500
feabcls,tai30_20_05,25,610.203,2082.500
feabcls,tai30_20_05,25,615.156,2082.500
feabcls,tai30_20_05,25,620.234,2082.500
feabcls,tai30_20_05,25,625.312,2082.500
feabcls,tai30_20_05,25,630.641,2082.500
feabcls,tai30_20_05,25,635.969,2082.500
feabcls,tai30_20_05,25,640.000,2082.500
feabcls,tai30_20_05,25,645.484,2082.500
feabcls,tai30_20_05,25,650.797,2082.500
feabcls,tai30_20_05,25,655.031,2082.500
feabcls,tai30_20_05,25,660.344,2082.500
feabcls,tai30_20_05,25,665.578,2081.500
feabcls,tai30_20_05,25,670.906,2080.500
feabcls,tai30_20_05,25,675.797,2080.500
feabcls,tai30_20_05,25,680.625,2080.500
feabcls,tai30_20_05,25,685.656,2080.500
feabcls,tai30_20_05,25,691.328,2080.500
feabcls,tai30_20_05,25,695.516,2080.500
feabcls,tai30_20_05,25,700.844,2080.500
feabcls,tai30_20_05,25,706.266,2080.500
feabcls,tai30_20_05,25,710.625,2080.500
feabcls,tai30_20_05,25,715.625,2080.500
feabcls,tai30_20_05,25,720.844,2080.500
feabcls,tai30_20_05,25,725.812,2080.500
feabcls,tai30_20_05,25,730.844,2080.500
feabcls,tai30_20_05,25,735.984,2080.500
feabcls,tai30_20_05,25,740.984,2080.500
feabcls,tai30_20_05,25,746.109,2080.500
feabcls,tai30_20_05,25,751.203,2080.500
feabcls,tai30_20_05,25,755.219,2080.500
feabcls,tai30_20_05,25,760.516,2080.500
feabcls,tai30_20_05,25,765.703,2080.500
feabcls,tai30_20_05,25,771.062,2080.500
feabcls,tai30_20_05,25,776.172,2080.500
feabcls,tai30_20_05,25,780.047,2080.500
feabcls,tai30_20_05,25,785.047,2080.500
feabcls,tai30_20_05,25,790.109,2080.500
feabcls,tai30_20_05,25,795.156,2080.500
feabcls,tai30_20_05,25,800.484,2080.500
feabcls,tai30_20_05,25,805.531,2080.500
feabcls,tai30_20_05,25,810.797,2080.500
feabcls,tai30_20_05,25,816.219,2080.500
feabcls,tai30_20_05,25,820.109,2080.500
feabcls,tai30_20_05,25,825.266,2080.500
feabcls,tai30_20_05,25,830.438,2080.500
feabcls,tai30_20_05,25,835.609,2080.500
feabcls,tai30_20_05,25,840.766,2080.500
feabcls,tai30_20_05,25,846.203,2080.500
feabcls,tai30_20_05,25,850.156,2080.500
feabcls,tai30_20_05,25,855.391,2080.500
feabcls,tai30_20_05,25,860.750,2080.500
feabcls,tai30_20_05,25,865.922,2080.500
feabcls,tai30_20_05,25,870.031,2080.500
feabcls,tai30_20_05,25,875.422,2080.500
feabcls,tai30_20_05,25,880.672,2080.500
feabcls,tai30_20_05,25,885.953,2080.500
feabcls,tai30_20_05,25,891.062,2080.500
feabcls,tai30_20_05,25,895.203,2080.500
feabcls,tai30_20_05,26,0.094,2696.500
feabcls,tai30_20_05,26,7.109,2322.000
feabcls,tai30_20_05,26,11.625,2274.000
feabcls,tai30_20_05,26,16.016,2226.500
feabcls,tai30_20_05,26,20.359,2214.500
feabcls,tai30_20_05,26,26.594,2209.500
feabcls,tai30_20_05,26,30.656,2203.500
feabcls,tai30_20_05,26,36.672,2179.500
feabcls,tai30_20_05,26,40.453,2178.000
feabcls,tai30_20_05,26,46.359,2161.500
feabcls,tai30_20_05,26,50.422,2155.500
feabcls,tai30_20_05,26,56.016,2155.500
feabcls,tai30_20_05,26,61.750,2144.500
feabcls,tai30_20_05,26,65.484,2144.500
feabcls,tai30_20_05,26,71.141,2144.500
feabcls,tai30_20_05,26,76.984,2144.500
feabcls,tai30_20_05,26,80.828,2142.000
feabcls,tai30_20_05,26,86.266,2131.000
feabcls,tai30_20_05,26,91.781,2131.000
feabcls,tai30_20_05,26,95.391,2131.000
feabcls,tai30_20_05,26,100.750,2131.000
feabcls,tai30_20_05,26,106.109,2126.000
feabcls,tai30_20_05,26,111.078,2121.500
feabcls,tai30_20_05,26,116.047,2121.500
feabcls,tai30_20_05,26,120.906,2117.500
feabcls,tai30_20_05,26,125.766,2117.500
feabcls,tai30_20_05,26,130.469,2117.500
feabcls,tai30_20_05,26,135.016,2114.500
feabcls,tai30_20_05,26,141.047,2113.500
feabcls,tai30_20_05,26,145.641,2112.500
feabcls,tai30_20_05,26,150.156,2112.500
feabcls,tai30_20_05,26,156.219,2112.500
feabcls,tai30_20_05,26,160.859,2112.500
feabcls,tai30_20_05,26,165.453,2104.000
feabcls,tai30_20_05,26,171.406,2104.000
feabcls,tai30_20_05,26,175.875,2102.500
feabcls,tai30_20_05,26,180.297,2102.500
feabcls,tai30_20_05,26,186.344,2102.500
feabcls,tai30_20_05,26,191.078,2102.000
feabcls,tai30_20_05,26,195.688,2102.000
feabcls,tai30_20_05,26,200.219,2102.000
feabcls,tai30_20_05,26,206.188,2102.000
feabcls,tai30_20_05,26,210.422,2102.000
feabcls,tai30_20_05,26,216.062,2102.000
feabcls,tai30_20_05,26,220.359,2102.000
feabcls,tai30_20_05,26,226.016,2101.500
feabcls,tai30_20_05,26,230.047,2098.000
feabcls,tai30_20_05,26,235.375,2098.000
feabcls,tai30_20_05,26,240.609,2096.500
feabcls,tai30_20_05,26,245.844,2092.500
feabcls,tai30_20_05,26,251.031,2092.500
feabcls,tai30_20_05,26,256.234,2090.500
feabcls,tai30_20_05,26,261.203,2090.500
feabcls,tai30_20_05,26,266.266,2087.500
feabcls,tai30_20_05,26,270.328,2087.500
feabcls,tai30_20_05,26,275.531,2087.000
feabcls,tai30_20_05,26,280.891,2087.000
feabcls,tai30_20_05,26,285.109,2087.000
feabcls,tai30_20_05,26,290.609,2087.000
feabcls,tai30_20_05,26,295.969,2087.000
feabcls,tai30_20_05,26,301.234,2087.000
feabcls,tai30_20_05,26,305.078,2087.000
feabcls,tai30_20_05,26,310.234,2087.000
feabcls,tai30_20_05,26,315.391,2087.000
feabcls,tai30_20_05,26,320.562,2087.000
