algo,inst,clase,arm,run,ecmax
abce3,tai15_15_10,15x15,GT,28,1314.5
abce3,tai15_15_10,15x15,GT,29,1298.0
abce3,tai15_15_10,15x15,GT,30,1313.0
abce3,tai15_15_10,15x15,GP,1,1324.5
abce3,tai15_15_10,15x15,GP,2,1292.0
abce3,tai15_15_10,15x15,GP,3,1322.5
abce3,tai15_15_10,15x15,GP,4,1300.5
abce3,tai15_15_10,15x15,GP,5,1308.0
abce3,tai15_15_10,15x15,GP,6,1307.0
abce3,tai15_15_10,15x15,GP,7,1310.5
abce3,tai15_15_10,15x15,GP,8,1309.0
abce3,tai15_15_10,15x15,GP,9,1308.0
abce3,tai15_15_10,15x15,GP,10,1316.5
abce3,tai15_15_10,15x15,GP,11,1288.0
abce3,tai15_15_10,15x15,GP,12,1310.0
abce3,tai15_15_10,15x15,GP,13,1336.0
abce3,tai15_15_10,15x15,GP,14,1309.5
abce3,tai15_15_10,15x15,GP,15,1326.0
abce3,tai15_15_10,15x15,GP,16,1321.5
abce3,tai15_15_10,15x15,GP,17,1316.5
abce3,tai15_15_10,15x15,GP,18,1297.0
abce3,tai15_15_10,15x15,GP,19,1312.5
abce3,tai15_15_10,15x15,GP,20,1307.0
abce3,tai15_15_10,15x15,GP,21,1320.0
abce3,tai15_15_10,15x15,GP,22,1319.5
abce3,tai15_15_10,15x15,GP,23,1318.5
abce3,tai15_15_10,15x15,GP,24,1305.0
abce3,tai15_15_10,15x15,GP,25,1323.0
abce3,tai15_15_10,15x15,GP,26,1314.0
abce3,tai15_15_10,15x15,GP,27,1300.0
abce3,tai15_15_10,15x15,GP,28,1289.0
abce3,tai15_15_10,15x15,GP,29,1306.0
abce3,tai15_15_10,15x15,GP,30,1300.0
abce3,tai15_15_10,15x15,MIX,1,1301.5
abce3,tai15_15_10,15x15,MIX,2,1301.0
abce3,tai15_15_10,15x15,MIX,3,1295.0
abce3,tai15_15_10,15x15,MIX,4,1289.5
abce3,tai15_15_10,15x15,MIX,5,1310.0
abce3,tai15_15_10,15x15,MIX,6,1328.0
abce3,tai15_15_10,15x15,MIX,7,1318.0
abce3,tai15_15_10,15x15,MIX,8,1300.5
abce3,tai15_15_10,15x15,MIX,9,1315.5
abce3,tai15_15_10,15x15,MIX,10,1315.0
abce3,tai15_15_10,15x15,MIX,11,1309.0
abce3,tai15_15_10,15x15,MIX,12,1307.5
abce3,tai15_15_10,15x15,MIX,13,1303.0
abce3,tai15_15_10,15x15,MIX,14,1317.5
abce3,tai15_15_10,15x15,MIX,15,1305.0
abce3,tai15_15_10,15x15,MIX,16,1287.0
abce3,tai15_15_10,15x15,MIX,17,1317.5
abce3,tai15_15_10,15x15,MIX,18,1308.0
abce3,tai15_15_10,15x15,MIX,19,1315.5
abce3,tai15_15_10,15x15,MIX,20,1323.0
abce3,tai15_15_10,15x15,MIX,21,1294.0
abce3,tai15_15_10,15x15,MIX,22,1319.0
abce3,tai15_15_10,15x15,MIX,23,1307.0
abce3,tai15_15_10,15x15,MIX,24,1309.0
abce3,tai15_15_10,15x15,MIX,25,1302.5
abce3,tai15_15_10,15x15,MIX,26,1300.5
abce3,tai15_15_10,15x15,MIX,27,1310.0
abce3,tai15_15_10,15x15,MIX,28,1308.5
abce3,tai15_15_10,15x15,MIX,29,1310.5
abce3,tai15_15_10,15x15,MIX,30,1318.5
abce3,tai20_20_01,20x20,A0,1,1827.0
abce3,tai20_20_01,20x20,A0,2,1784.0
abce3,tai20_20_01,20x20,A0,3,1770.5
abce3,tai20_20_01,20x20,A0,4,1799.5
abce3,tai20_20_01,20x20,A0,5,1768.5
abce3,tai20_20_01,20x20,A0,6,1805.5
abce3,tai20_20_01,20x20,A0,7,1759.0
abce3,tai20_20_01,20x20,A0,8,1808.0
abce3,tai20_20_01,20x20,A0,9,1815.0
abce3,tai20_20_01,20x20,A0,10,1802.0
abce3,tai20_20_01,20x20,A0,11,1808.0
abce3,tai20_20_01,20x20,A0,12,1817.0
abce3,tai20_20_01,20x20,A0,13,1774.5
abce3,tai20_20_01,20x20,A0,14,1770.5
abce3,tai20_20_01,20x20,A0,15,1798.5
abce3,tai20_20_01,20x20,A0,16,1800.0
abce3,tai20_20_01,20x20,A0,17,1818.5
abce3,tai20_20_01,20x20,A0,18,1793.5
abce3,tai20_20_01,20x20,A0,19,1810.5
abce3,tai20_20_01,20x20,A0,20,1828.5
abce3,tai20_20_01,20x20,A0,21,1803.0
abce3,tai20_20_01,20x20,A0,22,1803.5
abce3,tai20_20_01,20x20,A0,23,1787.0
abce3,tai20_20_01,20x20,A0,24,1813.0
abce3,tai20_20_01,20x20,A0,25,1860.0
abce3,tai20_20_01,20x20,A0,26,1761.5
abce3,tai20_20_01,20x20,A0,27,1770.5
abce3,tai20_20_01,20x20,A0,28,1811.0
abce3,tai20_20_01,20x20,A0,29,1795.0
abce3,tai20_20_01,20x20,A0,30,1813.0
abce3,tai20_20_01,20x20,V2H,1,1771.5
abce3,tai20_20_01,20x20,V2H,2,1760.5
abce3,tai20_20_01,20x20,V2H,3,1761.0
abce3,tai20_20_01,20x20,V2H,4,1775.0
abce3,tai20_20_01,20x20,V2H,5,1800.0
abce3,tai20_20_01,20x20,V2H,6,1793.0
abce3,tai20_20_01,20x20,V2H,7,1791.0
abce3,tai20_20_01,20x20,V2H,8,1787.0
abce3,tai20_20_01,20x20,V2H,9,1789.5
abce3,tai20_20_01,20x20,V2H,10,1773.0
abce3,tai20_20_01,20x20,V2H,11,1781.0
abce3,tai20_20_01,20x20,V2H,12,1793.0
abce3,tai20_20_01,20x20,V2H,13,1810.0
abce3,tai20_20_01,20x20,V2H,14,1796.5
abce3,tai20_20_01,20x20,V2H,15,1778.5
abce3,tai20_20_01,20x20,V2H,16,1793.5
abce3,tai20_20_01,20x20,V2H,17,1753.0
abce3,tai20_20_01,20x20,V2H,18,1808.0
abce3,tai20_20_01,20x20,V2H,19,1758.5
abce3,tai20_20_01,20x20,V2H,20,1779.0
abce3,tai20_20_01,20x20,V2H,21,1783.5
abce3,tai20_20_01,20x20,V2H,22,1764.5
abce3,tai20_20_01,20x20,V2H,23,1765.0
abce3,tai20_20_01,20x20,V2H,24,1768.5
abce3,tai20_20_01,20x20,V2H,25,1778.0
abce3,tai20_20_01,20x20,V2H,26,1797.0
abce3,tai20_20_01,20x20,V2H,27,1785.5
abce3,tai20_20_01,20x20,V2H,28,1766.5
abce3,tai20_20_01,20x20,V2H,29,1783.0
abce3,tai20_20_01,20x20,V2H,30,1825.0
abce3,tai20_20_01,20x20,V2,1,1797.0
abce3,tai20_20_01,20x20,V2,2,1809.5
abce3,tai20_20_01,20x20,V2,3,1819.0
abce3,tai20_20_01,20x20,V2,4,1780.5
abce3,tai20_20_01,20x20,V2,5,1794.0
abce3,tai20_20_01,20x20,V2,6,1777.0
abce3,tai20_20_01,20x20,V2,7,1766.0
abce3,tai20_20_01,20x20,V2,8,1753.5
abce3,tai20_20_01,20x20,V2,9,1763.5
abce3,tai20_20_01,20x20,V2,10,1796.5
abce3,tai20_20_01,20x20,V2,11,1787.0
abce3,tai20_20_01,20x20,V2,12,1778.5
abce3,tai20_20_01,20x20,V2,13,1773.5
abce3,tai20_20_01,20x20,V2,14,1776.0
abce3,tai20_20_01,20x20,V2,15,1808.0
abce3,tai20_20_01,20x20,V2,16,1792.0
abce3,tai20_20_01,20x20,V2,17,1809.5
abce3,tai20_20_01,20x20,V2,18,1769.0
abce3,tai20_20_01,20x20,V2,19,1785.5
abce3,tai20_20_01,20x20,V2,20,1758.5
abce3,tai20_20_01,20x20,V2,21,1802.5
abce3,tai20_20_01,20x20,V2,22,1767.0
abce3,tai20_20_01,20x20,V2,23,1769.5
abce3,tai20_20_01,20x20,V2,24,1785.5
abce3,tai20_20_01,20x20,V2,25,1809.5
abce3,tai20_20_01,20x20,V2,26,1796.5
abce3,tai20_20_01,20x20,V2,27,1764.5
abce3,tai20_20_01,20x20,V2,28,1797.5
abce3,tai20_20_01,20x20,V2,29,1783.0
abce3,tai20_20_01,20x20,V2,30,1775.0
abce3,tai20_20_01,20x20,MOR,1,1810.5
abce3,tai20_20_01,20x20,MOR,2,1815.0
abce3,tai20_20_01,20x20,MOR,3,1813.0
abce3,tai20_20_01,20x20,MOR,4,1826.0
abce3,tai20_20_01,20x20,MOR,5,1835.0
abce3,tai20_20_01,20x20,MOR,6,1751.0
abce3,tai20_20_01,20x20,MOR,7,1774.5
abce3,tai20_20_01,20x20,MOR,8,1802.5
abce3,tai20_20_01,20x20,MOR,9,1833.5
abce3,tai20_20_01,20x20,MOR,10,1779.5
abce3,tai20_20_01,20x20,MOR,11,1791.0
abce3,tai20_20_01,20x20,MOR,12,1801.5
abce3,tai20_20_01,20x20,MOR,13,1831.5
abce3,tai20_20_01,20x20,MOR,14,1839.0
abce3,tai20_20_01,20x20,MOR,15,1830.5
abce3,tai20_20_01,20x20,MOR,16,1771.0
abce3,tai20_20_01,20x20,MOR,17,1816.0
abce3,tai20_20_01,20x20,MOR,18,1831.0
abce3,tai20_20_01,20x20,MOR,19,1816.0
abce3,tai20_20_01,20x20,MOR,20,1835.0
abce3,tai20_20_01,20x20,MOR,21,1808.5
abce3,tai20_20_01,20x20,MOR,22,1809.5
abce3,tai20_20_01,20x20,MOR,23,1841.0
abce3,tai20_20_01,20x20,MOR,24,1840.5
abce3,tai20_20_01,20x20,MOR,25,1801.0
abce3,tai20_20_01,20x20,MOR,26,1786.5
abce3,tai20_20_01,20x20,MOR,27,1810.5
abce3,tai20_20_01,20x20,MOR,28,1800.5
abce3,tai20_20_01,20x20,MOR,29,1792.5
abce3,tai20_20_01,20x20,MOR,30,1813.5
abce3,tai20_20_01,20x20,GT,1,1826.5
abce3,tai20_20_01,20x20,GT,2,1775.0
abce3,tai20_20_01,20x20,GT,3,1769.5
abce3,tai20_20_01,20x20,GT,4,1767.0
abce3,tai20_20_01,20x20,GT,5,1800.0
abce3,tai20_20_01,20x20,GT,6,1791.0
abce3,tai20_20_01,20x20,GT,7,1801.5
abce3,tai20_20_01,20x20,GT,8,1767.5
abce3,tai20_20_01,20x20,GT,9,1776.5
abce3,tai20_20_01,20x20,GT,10,1802.5
abce3,tai20_20_01,20x20,GT,11,1770.5
abce3,tai20_20_01,20x20,GT,12,1816.5
abce3,tai20_20_01,20x20,GT,13,1754.0
abce3,tai20_20_01,20x20,GT,14,1774.0
abce3,tai20_20_01,20x20,GT,15,1794.5
abce3,tai20_20_01,20x20,GT,16,1778.5
abce3,tai20_20_01,20x20,GT,17,1800.5
abce3,tai20_20_01,20x20,GT,18,1772.5
abce3,tai20_20_01,20x20,GT,19,1788.0
abce3,tai20_20_01,20x20,GT,20,1815.0
abce3,tai20_20_01,20x20,GT,21,1808.5
abce3,tai20_20_01,20x20,GT,22,1816.0
abce3,tai20_20_01,20x20,GT,23,1814.0
abce3,tai20_20_01,20x20,GT,24,1822.0
abce3,tai20_20_01,20x20,GT,25,1807.0
abce3,tai20_20_01,20x20,GT,26,1780.0
abce3,tai20_20_01,20x20,GT,27,1814.5
abce3,tai20_20_01,20x20,GT,28,1774.0
abce3,tai20_20_01,20x20,GT,29,1778.0
abce3,tai20_20_01,20x20,GT,30,1814.0
abce3,tai20_20_01,20x20,GP,1,1795.0
abce3,tai20_20_01,20x20,GP,2,1809.5
abce3,tai20_20_01,20x20,GP,3,1786.5
abce3,tai20_20_01,20x20,GP,4,1788.5
abce3,tai20_20_01,20x20,GP,5,1798.5
abce3,tai20_20_01,20x20,GP,6,1837.5
abce3,tai20_20_01,20x20,GP,7,1772.0
abce3,tai20_20_01,20x20,GP,8,1784.5
abce3,tai20_20_01,20x20,GP,9,1758.0
abce3,tai20_20_01,20x20,GP,10,1799.5
abce3,tai20_20_01,20x20,GP,11,1803.5
abce3,tai20_20_01,20x20,GP,12,1800.0
abce3,tai20_20_01,20x20,GP,13,1787.0
abce3,tai20_20_01,20x20,GP,14,1752.0
abce3,tai20_20_01,20x20,GP,15,1786.5
abce3,tai20_20_01,20x20,GP,16,1781.5
abce3,tai20_20_01,20x20,GP,17,1804.5
abce3,tai20_20_01,20x20,GP,18,1771.5
abce3,tai20_20_01,20x20,GP,19,1784.5
abce3,tai20_20_01,20x20,GP,20,1791.5
abce3,tai20_20_01,20x20,GP,21,1794.5
abce3,tai20_20_01,20x20,GP,22,1806.0
abce3,tai20_20_01,20x20,GP,23,1802.0
abce3,tai20_20_01,20x20,GP,24,1821.0
abce3,tai20_20_01,20x20,GP,25,1804.0
abce3,tai20_20_01,20x20,GP,26,1804.0
abce3,tai20_20_01,20x20,GP,27,1778.5
abce3,tai20_20_01,20x20,GP,28,1804.0
abce3,tai20_20_01,20x20,GP,29,1765.0
abce3,tai20_20_01,20x20,GP,30,1785.0
abce3,tai20_20_01,20x20,MIX,1,1750.0
abce3,tai20_20_01,20x20,MIX,2,1797.0
abce3,tai20_20_01,20x20,MIX,3,1800.0
abce3,tai20_20_01,20x20,MIX,4,1799.0
abce3,tai20_20_01,20x20,MIX,5,1765.0
abce3,tai20_20_01,20x20,MIX,6,1798.0
abce3,tai20_20_01,20x20,MIX,7,1783.0
abce3,tai20_20_01,20x20,MIX,8,1783.0
abce3,tai20_20_01,20x20,MIX,9,1763.0
abce3,tai20_20_01,20x20,MIX,10,1772.0
abce3,tai20_20_01,20x20,MIX,11,1767.5
abce3,tai20_20_01,20x20,MIX,12,1768.0
abce3,tai20_20_01,20x20,MIX,13,1784.0
abce3,tai20_20_01,20x20,MIX,14,1798.0
abce3,tai20_20_01,20x20,MIX,15,1752.0
abce3,tai20_20_01,20x20,MIX,16,1793.5
abce3,tai20_20_01,20x20,MIX,17,1790.0
abce3,tai20_20_01,20x20,MIX,18,1760.0
abce3,tai20_20_01,20x20,MIX,19,1779.5
abce3,tai20_20_01,20x20,MIX,20,1756.0
abce3,tai20_20_01,20x20,MIX,21,1805.0
abce3,tai20_20_01,20x20,MIX,22,1787.0
abce3,tai20_20_01,20x20,MIX,23,1761.0
abce3,tai20_20_01,20x20,MIX,24,1779.5
abce3,tai20_20_01,20x20,MIX,25,1793.0
abce3,tai20_20_01,20x20,MIX,26,1789.5
abce3,tai20_20_01,20x20,MIX,27,1786.0
abce3,tai20_20_01,20x20,MIX,28,1813.0
abce3,tai20_20_01,20x20,MIX,29,1821.0
abce3,tai20_20_01,20x20,MIX,30,1753.0
abce3,tai20_20_02,20x20,A0,1,1749.5
abce3,tai20_20_02,20x20,A0,2,1733.5
abce3,tai20_20_02,20x20,A0,3,1733.0
abce3,tai20_20_02,20x20,A0,4,1794.5
abce3,tai20_20_02,20x20,A0,5,1724.5
abce3,tai20_20_02,20x20,A0,6,1717.5
abce3,tai20_20_02,20x20,A0,7,1735.0
abce3,tai20_20_02,20x20,A0,8,1746.5
abce3,tai20_20_02,20x20,A0,9,1765.5
abce3,tai20_20_02,20x20,A0,10,1712.5
abce3,tai20_20_02,20x20,A0,11,1755.0
abce3,tai20_20_02,20x20,A0,12,1771.5
abce3,tai20_20_02,20x20,A0,13,1726.5
abce3,tai20_20_02,20x20,A0,14,1712.5
abce3,tai20_20_02,20x20,A0,15,1707.0
abce3,tai20_20_02,20x20,A0,16,1730.5
abce3,tai20_20_02,20x20,A0,17,1719.0
abce3,tai20_20_02,20x20,A0,18,1719.5
abce3,tai20_20_02,20x20,A0,19,1767.5
abce3,tai20_20_02,20x20,A0,20,1736.0
abce3,tai20_20_02,20x20,A0,21,1746.0
abce3,tai20_20_02,20x20,A0,22,1733.5
abce3,tai20_20_02,20x20,A0,23,1731.5
abce3,tai20_20_02,20x20,A0,24,1722.5
abce3,tai20_20_02,20x20,A0,25,1763.0
abce3,tai20_20_02,20x20,A0,26,1725.0
abce3,tai20_20_02,20x20,A0,27,1771.0
abce3,tai20_20_02,20x20,A0,28,1774.0
abce3,tai20_20_02,20x20,A0,29,1772.5
abce3,tai20_20_02,20x20,A0,30,1759.0
abce3,tai20_20_02,20x20,V2H,1,1707.0
abce3,tai20_20_02,20x20,V2H,2,1734.5
abce3,tai20_20_02,20x20,V2H,3,1758.5
abce3,tai20_20_02,20x20,V2H,4,1723.0
abce3,tai20_20_02,20x20,V2H,5,1706.0
abce3,tai20_20_02,20x20,V2H,6,1749.0
abce3,tai20_20_02,20x20,V2H,7,1724.5
abce3,tai20_20_02,20x20,V2H,8,1731.0
abce3,tai20_20_02,20x20,V2H,9,1716.0
abce3,tai20_20_02,20x20,V2H,10,1740.0
abce3,tai20_20_02,20x20,V2H,11,1752.5
abce3,tai20_20_02,20x20,V2H,12,1737.0
abce3,tai20_20_02,20x20,V2H,13,1726.5
abce3,tai20_20_02,20x20,V2H,14,1725.0
abce3,tai20_20_02,20x20,V2H,15,1722.5
abce3,tai20_20_02,20x20,V2H,16,1760.0
abce3,tai20_20_02,20x20,V2H,17,1720.5
abce3,tai20_20_02,20x20,V2H,18,1743.5
abce3,tai20_20_02,20x20,V2H,19,1702.5
abce3,tai20_20_02,20x20,V2H,20,1753.5
abce3,tai20_20_02,20x20,V2H,21,1716.0
abce3,tai20_20_02,20x20,V2H,22,1756.5
abce3,tai20_20_02,20x20,V2H,23,1710.0
abce3,tai20_20_02,20x20,V2H,24,1706.0
abce3,tai20_20_02,20x20,V2H,25,1704.5
abce3,tai20_20_02,20x20,V2H,26,1747.5
abce3,tai20_20_02,20x20,V2H,27,1735.0
abce3,tai20_20_02,20x20,V2H,28,1751.0
abce3,tai20_20_02,20x20,V2H,29,1740.5
abce3,tai20_20_02,20x20,V2H,30,1761.5
abce3,tai20_20_02,20x20,V2,1,1710.0
abce3,tai20_20_02,20x20,V2,2,1738.5
abce3,tai20_20_02,20x20,V2,3,1724.5
abce3,tai20_20_02,20x20,V2,4,1750.5
abce3,tai20_20_02,20x20,V2,5,1715.0
abce3,tai20_20_02,20x20,V2,6,1717.0
abce3,tai20_20_02,20x20,V2,7,1719.0
abce3,tai20_20_02,20x20,V2,8,1735.5
abce3,tai20_20_02,20x20,V2,9,1750.0
abce3,tai20_20_02,20x20,V2,10,1739.0
abce3,tai20_20_02,20x20,V2,11,1744.0
abce3,tai20_20_02,20x20,V2,12,1747.5
abce3,tai20_20_02,20x20,V2,13,1740.0
abce3,tai20_20_02,20x20,V2,14,1709.0
abce3,tai20_20_02,20x20,V2,15,1727.5
abce3,tai20_20_02,20x20,V2,16,1711.5
abce3,tai20_20_02,20x20,V2,17,1676.5
abce3,tai20_20_02,20x20,V2,18,1747.0
abce3,tai20_20_02,20x20,V2,19,1733.0
abce3,tai20_20_02,20x20,V2,20,1726.0
abce3,tai20_20_02,20x20,V2,21,1723.0
abce3,tai20_20_02,20x20,V2,22,1735.0
abce3,tai20_20_02,20x20,V2,23,1730.0
abce3,tai20_20_02,20x20,V2,24,1715.0
abce3,tai20_20_02,20x20,V2,25,1710.5
abce3,tai20_20_02,20x20,V2,26,1761.0
abce3,tai20_20_02,20x20,V2,27,1733.5
abce3,tai20_20_02,20x20,V2,28,1720.5
abce3,tai20_20_02,20x20,V2,29,1707.0
abce3,tai20_20_02,20x20,V2,30,1753.0
abce3,tai20_20_02,20x20,MOR,1,1740.0
abce3,tai20_20_02,20x20,MOR,2,1748.5
abce3,tai20_20_02,20x20,MOR,3,1789.5
abce3,tai20_20_02,20x20,MOR,4,1723.5
abce3,tai20_20_02,20x20,MOR,5,1797.5
abce3,tai20_20_02,20x20,MOR,6,1740.5
abce3,tai20_20_02,20x20,MOR,7,1756.5
abce3,tai20_20_02,20x20,MOR,8,1721.5
abce3,tai20_20_02,20x20,MOR,9,1766.5
abce3,tai20_20_02,20x20,MOR,10,1741.0
abce3,tai20_20_02,20x20,MOR,11,1812.0
abce3,tai20_20_02,20x20,MOR,12,1789.0
abce3,tai20_20_02,20x20,MOR,13,1790.0
abce3,tai20_20_02,20x20,MOR,14,1766.0
abce3,tai20_20_02,20x20,MOR,15,1715.5
abce3,tai20_20_02,20x20,MOR,16,1709.5
abce3,tai20_20_02,20x20,MOR,17,1739.0
abce3,tai20_20_02,20x20,MOR,18,1748.0
abce3,tai20_20_02,20x20,MOR,19,1743.0
abce3,tai20_20_02,20x20,MOR,20,1779.5
abce3,tai20_20_02,20x20,MOR,21,1776.0
abce3,tai20_20_02,20x20,MOR,22,1758.0
abce3,tai20_20_02,20x20,MOR,23,1754.0
abce3,tai20_20_02,20x20,MOR,24,1775.5
abce3,tai20_20_02,20x20,MOR,25,1728.0
abce3,tai20_20_02,20x20,MOR,26,1749.0
abce3,tai20_20_02,20x20,MOR,27,1751.5
abce3,tai20_20_02,20x20,MOR,28,1725.0
abce3,tai20_20_02,20x20,MOR,29,1794.0
abce3,tai20_20_02,20x20,MOR,30,1756.0
abce3,tai20_20_02,20x20,GT,1,1748.0
abce3,tai20_20_02,20x20,GT,2,1745.0
abce3,tai20_20_02,20x20,GT,3,1759.5
abce3,tai20_20_02,20x20,GT,4,1759.5
abce3,tai20_20_02,20x20,GT,5,1772.5
abce3,tai20_20_02,20x20,GT,6,1736.5
abce3,tai20_20_02,20x20,GT,7,1717.5
abce3,tai20_20_02,20x20,GT,8,1742.0
abce3,tai20_20_02,20x20,GT,9,1738.5
abce3,tai20_20_02,20x20,GT,10,1730.5
abce3,tai20_20_02,20x20,GT,11,1741.5
abce3,tai20_20_02,20x20,GT,12,1781.0
abce3,tai20_20_02,20x20,GT,13,1744.5
abce3,tai20_20_02,20x20,GT,14,1742.0
abce3,tai20_20_02,20x20,GT,15,1744.5
abce3,tai20_20_02,20x20,GT,16,1734.0
abce3,tai20_20_02,20x20,GT,17,1760.5
abce3,tai20_20_02,20x20,GT,18,1765.5
abce3,tai20_20_02,20x20,GT,19,1719.0
abce3,tai20_20_02,20x20,GT,20,1760.0
abce3,tai20_20_02,20x20,GT,21,1772.0
abce3,tai20_20_02,20x20,GT,22,1770.0
abce3,tai20_20_02,20x20,GT,23,1765.5
abce3,tai20_20_02,20x20,GT,24,1730.0
abce3,tai20_20_02,20x20,GT,25,1778.0
abce3,tai20_20_02,20x20,GT,26,1723.0
abce3,tai20_20_02,20x20,GT,27,1756.0
abce3,tai20_20_02,20x20,GT,28,1694.5
abce3,tai20_20_02,20x20,GT,29,1737.5
abce3,tai20_20_02,20x20,GT,30,1777.5
abce3,tai20_20_02,20x20,GP,1,1730.5
abce3,tai20_20_02,20x20,GP,2,1734.0
abce3,tai20_20_02,20x20,GP,3,1752.0
abce3,tai20_20_02,20x20,GP,4,1746.0
abce3,tai20_20_02,20x20,GP,5,1729.0
abce3,tai20_20_02,20x20,GP,6,1725.0
abce3,tai20_20_02,20x20,GP,7,1728.5
abce3,tai20_20_02,20x20,GP,8,1723.0
abce3,tai20_20_02,20x20,GP,9,1732.0
abce3,tai20_20_02,20x20,GP,10,1710.0
abce3,tai20_20_02,20x20,GP,11,1702.0
abce3,tai20_20_02,20x20,GP,12,1715.5
abce3,tai20_20_02,20x20,GP,13,1709.5
abce3,tai20_20_02,20x20,GP,14,1731.5
abce3,tai20_20_02,20x20,GP,15,1736.5
abce3,tai20_20_02,20x20,GP,16,1735.5
abce3,tai20_20_02,20x20,GP,17,1743.5
abce3,tai20_20_02,20x20,GP,18,1731.0
abce3,tai20_20_02,20x20,GP,19,1744.0
abce3,tai20_20_02,20x20,GP,20,1751.0
abce3,tai20_20_02,20x20,GP,21,1722.5
abce3,tai20_20_02,20x20,GP,22,1729.5
abce3,tai20_20_02,20x20,GP,23,1758.0
abce3,tai20_20_02,20x20,GP,24,1701.5
abce3,tai20_20_02,20x20,GP,25,1727.0
abce3,tai20_20_02,20x20,GP,26,1728.5
abce3,tai20_20_02,20x20,GP,27,1734.0
abce3,tai20_20_02,20x20,GP,28,1709.5
abce3,tai20_20_02,20x20,GP,29,1703.5
abce3,tai20_20_02,20x20,GP,30,1718.0
abce3,tai20_20_02,20x20,MIX,1,1710.0
abce3,tai20_20_02,20x20,MIX,2,1744.0
abce3,tai20_20_02,20x20,MIX,3,1754.5
abce3,tai20_20_02,20x20,MIX,4,1733.0
abce3,tai20_20_02,20x20,MIX,5,1714.5
abce3,tai20_20_02,20x20,MIX,6,1735.5
abce3,tai20_20_02,20x20,MIX,7,1743.5
abce3,tai20_20_02,20x20,MIX,8,1699.5
abce3,tai20_20_02,20x20,MIX,9,1704.5
abce3,tai20_20_02,20x20,MIX,10,1728.0
abce3,tai20_20_02,20x20,MIX,11,1713.5
abce3,tai20_20_02,20x20,MIX,12,1718.0
abce3,tai20_20_02,20x20,MIX,13,1728.5
abce3,tai20_20_02,20x20,MIX,14,1738.5
abce3,tai20_20_02,20x20,MIX,15,1734.0
abce3,tai20_20_02,20x20,MIX,16,1733.5
abce3,tai20_20_02,20x20,MIX,17,1739.0
abce3,tai20_20_02,20x20,MIX,18,1706.0
abce3,tai20_20_02,20x20,MIX,19,1740.0
abce3,tai20_20_02,20x20,MIX,20,1721.5
abce3,tai20_20_02,20x20,MIX,21,1721.0
abce3,tai20_20_02,20x20,MIX,22,1730.0
abce3,tai20_20_02,20x20,MIX,23,1738.5
abce3,tai20_20_02,20x20,MIX,24,1724.0
abce3,tai20_20_02,20x20,MIX,25,1711.0
abce3,tai20_20_02,20x20,MIX,26,1727.0
abce3,tai20_20_02,20x20,MIX,27,1730.5
abce3,tai20_20_02,20x20,MIX,28,1739.0
abce3,tai20_20_02,20x20,MIX,29,1745.5
abce3,tai20_20_02,20x20,MIX,30,1721.5
abce3,tai20_20_03,20x20,A0,1,1702.0
abce3,tai20_20_03,20x20,A0,2,1691.0
abce3,tai20_20_03,20x20,A0,3,1687.0
abce3,tai20_20_03,20x20,A0,4,1740.0
abce3,tai20_20_03,20x20,A0,5,1723.0
abce3,tai20_20_03,20x20,A0,6,1665.5
abce3,tai20_20_03,20x20,A0,7,1748.0
abce3,tai20_20_03,20x20,A0,8,1718.0
abce3,tai20_20_03,20x20,A0,9,1671.5
abce3,tai20_20_03,20x20,A0,10,1679.0
abce3,tai20_20_03,20x20,A0,11,1737.0
abce3,tai20_20_03,20x20,A0,12,1744.5
abce3,tai20_20_03,20x20,A0,13,1709.0
abce3,tai20_20_03,20x20,A0,14,1740.0
abce3,tai20_20_03,20x20,A0,15,1674.5
abce3,tai20_20_03,20x20,A0,16,1696.5
abce3,tai20_20_03,20x20,A0,17,1694.0
abce3,tai20_20_03,20x20,A0,18,1722.0
abce3,tai20_20_03,20x20,A0,19,1686.0
abce3,tai20_20_03,20x20,A0,20,1667.5
abce3,tai20_20_03,20x20,A0,21,1706.5
abce3,tai20_20_03,20x20,A0,22,1751.5
abce3,tai20_20_03,20x20,A0,23,1729.0
abce3,tai20_20_03,20x20,A0,24,1714.5
abce3,tai20_20_03,20x20,A0,25,1721.5
abce3,tai20_20_03,20x20,A0,26,1693.0
abce3,tai20_20_03,20x20,A0,27,1697.0
abce3,tai20_20_03,20x20,A0,28,1698.5
abce3,tai20_20_03,20x20,A0,29,1729.0
abce3,tai20_20_03,20x20,A0,30,1717.5
abce3,tai20_20_03,20x20,V2H,1,1666.0
abce3,tai20_20_03,20x20,V2H,2,1689.0
abce3,tai20_20_03,20x20,V2H,3,1670.5
abce3,tai20_20_03,20x20,V2H,4,1704.0
abce3,tai20_20_03,20x20,V2H,5,1684.5
abce3,tai20_20_03,20x20,V2H,6,1677.0
abce3,tai20_20_03,20x20,V2H,7,1689.5
abce3,tai20_20_03,20x20,V2H,8,1691.0
abce3,tai20_20_03,20x20,V2H,9,1681.0
abce3,tai20_20_03,20x20,V2H,10,1671.0
abce3,tai20_20_03,20x20,V2H,11,1656.5
abce3,tai20_20_03,20x20,V2H,12,1662.0
abce3,tai20_20_03,20x20,V2H,13,1662.0
abce3,tai20_20_03,20x20,V2H,14,1675.5
abce3,tai20_20_03,20x20,V2H,15,1684.0
abce3,tai20_20_03,20x20,V2H,16,1710.0
